"mod_species","ani","subject","clade","subclade"
"synxantha_group",96.5654,"GCF_001297075.1_ASM129707v1_genomic.fna","fluorescens","1"
"synxantha_group",96.6288,"GCF_001427465.1_Root569_genomic.fna","fluorescens","1"
"synxantha_group",96.5959,"GCF_000968415.2_ASM96841v2_genomic.fna","fluorescens","1"
"synxantha_group",99.8491,"GCF_003851555.1_ASM385155v1_genomic.fna","fluorescens","1"
"synxantha_group",96.4746,"GCF_003851525.1_ASM385152v1_genomic.fna","fluorescens","1"
"synxantha_group",95.2754,"GCF_000876155.1_ASM87615v1_genomic.fna","fluorescens","1"
"synxantha_group",99.9997,"GCF_901482615.1_45076_A01_genomic.fna","fluorescens","1"
"synxantha_group",100,"GCF_900105675.1_IMG-taxon_2667527385_annotated_assembly_genomic.fna","fluorescens","1"
"synxantha_group",96.3998,"GCF_003852025.1_ASM385202v1_genomic.fna","fluorescens","1"
"syringae",98.0641,"GCF_000935775.1_PSS41A-G1_genomic.fna","syringae",""
"syringae",98.0633,"GCF_003412785.1_ASM341278v1_genomic.fna","syringae",""
"syringae",98.0495,"GCF_002318875.1_ASM231887v1_genomic.fna","syringae",""
"syringae",98.0483,"GCF_001467285.1_ASM146728v1_genomic.fna","syringae",""
"syringae",98.0423,"GCF_003413265.1_ASM341326v1_genomic.fna","syringae",""
"syringae",98.0382,"GCF_002905935.1_ASM290593v1_genomic.fna","syringae",""
"syringae",98.032,"GCF_000282735.1_ASM28273v1_genomic.fna","syringae",""
"syringae",98.0296,"GCF_000331385.1_PSSB64v1.0_genomic.fna","syringae",""
"syringae",98.0253,"GCF_001482725.1_ASM148272v1_genomic.fna","syringae",""
"syringae",99.9975,"GCF_002917245.1_pss3023_genomic.fna","syringae",""
"syringae",99.9971,"GCF_000507185.2_PSs_v03_genomic.fna","syringae",""
"syringae",99.9862,"GCF_000597765.1_PSSRIMT-15J14_genomic.fna","syringae",""
"syringae",98.2504,"GCF_002318825.1_ASM231882v1_genomic.fna","syringae",""
"syringae",98.2132,"GCF_000972155.1_ASM97215v1_genomic.fna","syringae",""
"syringae",98.1385,"GCF_000738515.1_Alf3_v1_genomic.fna","syringae",""
"syringae",98.1361,"GCF_000452605.1_CC440_0923_2.0_genomic.fna","syringae",""
"syringae",98.1241,"GCF_001675415.1_1845_genomic.fna","syringae",""
"syringae",98.1163,"GCF_000800685.1_ASM80068v1_genomic.fna","syringae",""
"syringae",98.1074,"GCF_000452805.1_CC1458_092313_2.0_genomic.fna","syringae",""
"syringae",98.1015,"GCF_002905975.1_ASM290597v1_genomic.fna","syringae",""
"syringae",98.083,"GCF_001401335.1_PttICMP459_genomic.fna","syringae",""
"syringae",98.0801,"GCF_002318655.1_ASM231865v1_genomic.fna","syringae",""
"syringae",98.0767,"GCF_001623415.1_ASM162341v1_genomic.fna","syringae",""
"syringae",96.2553,"GCF_000972195.1_ASM97219v1_genomic.fna","syringae",""
"syringae",96.2418,"GCF_002916335.1_7969_genomic.fna","syringae",""
"syringae",96.1076,"GCF_002916255.1_7928A_genomic.fna","syringae",""
"syringae",95.1156,"GCF_003253455.1_ASM325345v1_genomic.fna","syringae",""
"syringae",95.105,"GCF_002917195.1_pss2675_genomic.fna","syringae",""
"syringae",95.0916,"GCF_003412845.1_ASM341284v1_genomic.fna","syringae",""
"syringae",95.0847,"GCF_001535855.1_ASM153585v1_genomic.fna","syringae",""
"syringae",95.0842,"GCF_003412935.1_ASM341293v1_genomic.fna","syringae",""
"syringae",95.0763,"GCF_003412695.1_ASM341269v1_genomic.fna","syringae",""
"syringae",98.0175,"GCF_000334035.1_34876_v2.0_genomic.fna","syringae",""
"syringae",98.008,"GCF_003699285.1_ASM369928v1_genomic.fna","syringae",""
"syringae",98.0052,"GCF_002699845.1_ASM269984v1_genomic.fna","syringae",""
"syringae",98.0019,"GCF_001400495.1_PlpICMP3947_genomic.fna","syringae",""
"syringae",98.0018,"GCF_003699335.1_ASM369933v1_genomic.fna","syringae",""
"syringae",97.9919,"GCF_001400125.1_PafICMP4394_genomic.fna","syringae",""
"syringae",97.9883,"GCF_003412685.1_ASM341268v1_genomic.fna","syringae",""
"syringae",97.9843,"GCF_002916225.1_5264_genomic.fna","syringae",""
"syringae",97.9817,"GCF_000334055.1_34881_v2.0_genomic.fna","syringae",""
"syringae",97.9733,"GCF_003047185.1_ASM304718v1_genomic.fna","syringae",""
"syringae",97.9658,"GCF_003698895.1_ASM369889v1_genomic.fna","syringae",""
"syringae",97.9655,"GCF_001675375.1_2507_genomic.fna","syringae",""
"syringae",97.9307,"GCF_003412645.1_ASM341264v1_genomic.fna","syringae",""
"syringae",97.9217,"GCF_003699325.1_ASM369932v1_genomic.fna","syringae",""
"syringae",97.9026,"GCF_000412165.1_PSSSMv1.0_genomic.fna","syringae",""
"syringae",97.8901,"GCF_003205935.1_ASM320593v1_genomic.fna","syringae",""
"syringae",97.8662,"GCF_000452445.2_ASM45244v3_genomic.fna","syringae",""
"syringae",97.8648,"GCF_003699035.1_ASM369903v1_genomic.fna","syringae",""
"syringae",97.8532,"GCF_003412515.1_ASM341251v1_genomic.fna","syringae",""
"syringae",97.85,"GCF_003699005.1_ASM369900v1_genomic.fna","syringae",""
"syringae",97.843,"GCF_003412775.1_ASM341277v1_genomic.fna","syringae",""
"syringae",97.8394,"GCF_003698965.1_ASM369896v1_genomic.fna","syringae",""
"syringae",97.8289,"GCF_003205965.1_ASM320596v1_genomic.fna","syringae",""
"syringae",97.2498,"GCF_000452585.1_CC457_092313_2.0_genomic.fna","syringae",""
"syringae",97.1144,"GCF_000988395.1_ASM98839v1_genomic.fna","syringae",""
"syringae",97.0994,"GCF_003698995.1_ASM369899v1_genomic.fna","syringae",""
"syringae",96.3133,"GCF_000302795.1_Pav013_1.0_genomic.fna","syringae",""
"syringae",96.3094,"GCF_002770765.1_ASM277076v1_genomic.fna","syringae",""
"syringae",96.3025,"GCF_002916375.1_7928C_genomic.fna","syringae",""
"syringae",96.2961,"GCF_000972175.1_CLC6_0_3_genomic.fna","syringae",""
"syringae",96.2863,"GCF_000302815.1_Pav037_1.0_genomic.fna","syringae",""
"syringae",98.0532,"GCF_003700015.1_ASM370001v1_genomic.fna","syringae",""
"syringae",98.0332,"GCF_003701455.1_ASM370145v1_genomic.fna","syringae",""
"syringae",98.0195,"GCF_003699875.1_ASM369987v1_genomic.fna","syringae",""
"syringae",98.0187,"GCF_900113535.1_IMG-taxon_2687453722_annotated_assembly_genomic.fna","syringae",""
"syringae",97.9796,"GCF_900588285.1_p26.C9_genomic.fna","syringae",""
"syringae",97.922,"GCF_003702785.1_ASM370278v1_genomic.fna","syringae",""
"syringae",97.9091,"GCF_003699595.1_ASM369959v1_genomic.fna","syringae",""
"syringae",97.8665,"GCF_003703105.1_ASM370310v1_genomic.fna","syringae",""
"syringae",97.8546,"GCF_003700675.1_ASM370067v1_genomic.fna","syringae",""
"syringae",97.3276,"GCF_004124595.1_ASM412459v1_genomic.fna","syringae",""
"syringae",97.3139,"GCF_004124545.1_ASM412454v1_genomic.fna","syringae",""
"syringae",97.2926,"GCF_004124655.1_ASM412465v1_genomic.fna","syringae",""
"syringae",97.2917,"GCF_009898365.1_ASM989836v1_genomic.fna","syringae",""
"syringae",97.2812,"GCF_004124735.1_ASM412473v1_genomic.fna","syringae",""
"syringae",97.2786,"GCF_004124555.1_ASM412455v1_genomic.fna","syringae",""
"syringae",97.2626,"GCF_009898415.1_ASM989841v1_genomic.fna","syringae",""
"syringae",97.2574,"GCF_009898465.1_ASM989846v1_genomic.fna","syringae",""
"syringae",97.2529,"GCF_009898815.1_ASM989881v1_genomic.fna","syringae",""
"syringae",97.2524,"GCF_003858595.1_ASM385859v1_genomic.fna","syringae",""
"syringae",97.2499,"GCF_009898285.1_ASM989828v1_genomic.fna","syringae",""
"syringae",97.2477,"GCF_009898685.1_ASM989868v1_genomic.fna","syringae",""
"syringae",97.2469,"GCF_009898585.1_ASM989858v1_genomic.fna","syringae",""
"syringae",97.2445,"GCF_009898265.1_ASM989826v1_genomic.fna","syringae",""
"syringae",97.2402,"GCF_004124865.1_ASM412486v1_genomic.fna","syringae",""
"syringae",97.2398,"GCF_009898595.1_ASM989859v1_genomic.fna","syringae",""
"syringae",97.239,"GCF_009898405.1_ASM989840v1_genomic.fna","syringae",""
"syringae",97.2353,"GCF_009898705.1_ASM989870v1_genomic.fna","syringae",""
"syringae",97.2312,"GCF_009898315.1_ASM989831v1_genomic.fna","syringae",""
"syringae",97.2274,"GCF_009898785.1_ASM989878v1_genomic.fna","syringae",""
"syringae",97.2258,"GCF_009898545.1_ASM989854v1_genomic.fna","syringae",""
"syringae",97.2228,"GCF_004124605.1_ASM412460v1_genomic.fna","syringae",""
"syringae",97.2131,"GCF_009898635.1_ASM989863v1_genomic.fna","syringae",""
"syringae",97.2051,"GCF_009898355.1_ASM989835v1_genomic.fna","syringae",""
"syringae",96.3038,"GCF_009495975.1_ASM949597v1_genomic.fna","syringae",""
"syringae",95.0455,"GCF_009176725.1_ASM917672v1_genomic.fna","syringae",""
"syringae",95.0428,"GCF_003702425.1_ASM370242v1_genomic.fna","syringae",""
"syringae",95.014,"GCF_900235865.1_CFBP2118_genomic.fna","syringae",""
"syringae",95.0039,"GCF_900235825.1_CFBP4215_genomic.fna","syringae",""
"syringae",95.0015,"GCF_004124675.1_ASM412467v1_genomic.fna","syringae",""
"syringae",98.0795,"GCF_900113625.1_IMG-taxon_2693429915_annotated_assembly_genomic.fna","syringae",""
"syringae",98.0724,"GCF_900585685.1_p23.A4_genomic.fna","syringae",""
"syringae",100,"GCF_001401075.1_PsyICMP3023_genomic.fna","syringae",""
"syringae",95.0501,"GCF_002916275.1_5275_genomic.fna","syringae",""
"syringae",95.0429,"GCF_001466945.1_ASM146694v1_genomic.fna","syringae",""
"syringae",95.0349,"GCF_000012245.1_ASM1224v1_genomic.fna","syringae",""
"syringae",95.034,"GCF_001535725.1_ASM153572v1_genomic.fna","syringae",""
"syringae",95.0336,"GCF_002905855.1_ASM290585v1_genomic.fna","syringae",""
"syringae",95.0314,"GCF_000452465.1_Psy1212_130925_2.0_genomic.fna","syringae",""
"syringae",95.0291,"GCF_003412765.1_ASM341276v1_genomic.fna","syringae",""
"syringae",95.0209,"GCF_000452525.3_ASM45252v4_genomic.fna","syringae",""
"syringae",95.0676,"GCF_003412715.1_ASM341271v1_genomic.fna","syringae",""
"syringae",95.0665,"GCF_003201385.1_ASM320138v1_genomic.fna","syringae",""
"syringae",95.0639,"GCF_002917155.1_pss2676_genomic.fna","syringae",""
"syringae",95.0535,"GCF_000452525.2_USA011_091113_2.0_genomic.fna","syringae",""
"syringae",95.0503,"GCF_002917215.1_pss2682_genomic.fna","syringae",""
"syringae",95.0032,"GCF_002736945.1_ASM273694v1_genomic.fna","syringae",""
"syringae",95.0028,"GCF_003412655.1_ASM341265v1_genomic.fna","syringae",""
"syringae",95.0027,"GCF_003412735.1_ASM341273v1_genomic.fna","syringae",""
"syringae",95.0019,"GCF_003205905.1_ASM320590v1_genomic.fna","syringae",""
"syringae",95.001,"GCF_001293705.1_PsB48_genomic.fna","syringae",""
"syringae",95.0002,"GCF_001535875.1_ASM153587v1_genomic.fna","syringae",""
"syringae",98.1826,"GCF_009898345.1_ASM989834v1_genomic.fna","syringae",""
"syringae",98.1413,"GCF_003702385.1_ASM370238v1_genomic.fna","syringae",""
"syringae",95.0172,"GCF_002905815.2_ASM290581v2_genomic.fna","syringae",""
"syringae",95.0114,"GCF_002905835.1_ASM290583v1_genomic.fna","syringae",""
"syringae",95.0097,"GCF_002905995.1_ASM290599v1_genomic.fna","syringae",""
"syringae",95.0079,"GCF_002906015.1_ASM290601v1_genomic.fna","syringae",""
"syringae",95.0064,"GCF_002916355.1_8094A_genomic.fna","syringae",""
"syringae",98.1254,"GCF_900115405.1_IMG-taxon_2693429914_annotated_assembly_genomic.fna","syringae",""
"syringae",98.1138,"GCF_900115275.1_IMG-taxon_2687453695_annotated_assembly_genomic.fna","syringae",""
"syringae",98.0807,"GCF_900588235.1_p26.C10_genomic.fna","syringae",""
"taetrolens",99.9949,"GCF_001042915.1_G8690_genomic.fna","fluorescens","5"
"taetrolens",99.9983,"GCF_900475285.1_43222_B01_genomic.fna","fluorescens","5"
"taetrolens",100,"GCF_900104825.1_IMG-taxon_2639762632_annotated_assembly_genomic.fna","fluorescens","5"
"taetrolens",99.9983,"GCF_900637735.1_52579_B01_genomic.fna","fluorescens","5"
"taiwanensis",100,"GCF_000425785.1_ASM42578v1_genomic.fna","putida",""
"taiwanensis",99.5005,"GCF_002947975.1_ASM294797v1_genomic.fna","putida",""
"taiwanensis",99.5581,"GCF_000494915.1_ASM49491v1_genomic.fna","putida",""
"taiwanensis",99.5008,"GCF_002947915.1_ASM294791v1_genomic.fna","putida",""
"thermotolerans",100,"GCF_000364625.1_ASM36462v1_genomic.fna","none",""
"thermotolerans",99.2406,"GCF_000513835.1_ASM51383v1_genomic.fna","none",""
"thivervalensis",99.9946,"GCF_001269655.1_ASM126965v1_genomic.fna","fluorescens","2"
"thivervalensis",99.9867,"GCF_001637285.1_ASM163728v1_genomic.fna","fluorescens","2"
"thivervalensis",100,"GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic.fna","fluorescens","2"
"thivervalensis",98.7608,"GCF_001269685.1_ASM126968v1_genomic.fna","fluorescens","2"
"tolaasii",99.8365,"GCF_000276565.1_ASM27656v1_genomic.fna","fluorescens","1"
"tolaasii",99.9913,"GCF_008801395.1_ASM880139v1_genomic.fna","fluorescens","1"
"tolaasii",99.8872,"GCF_002072675.1_ASM207267v1_genomic.fna","fluorescens","1"
"tolaasii",100,"GCF_002813445.1_ASM281344v1_genomic.fna","fluorescens","1"
"tolaasii",99.9855,"GCF_900625075.1_DSM_19342T_genomic.fna","fluorescens","1"
"alcaliphila_group",99.9845,"GCF_002741095.1_ASM274109v1_genomic.fna","oleovorans",""
"alcaliphila_group",98.4929,"GCF_900103725.1_IMG-taxon_2600255389_annotated_assembly_genomic.fna","oleovorans",""
"alcaliphila_group",97.8585,"GCF_900119125.1_IMG-taxon_2600254954_annotated_assembly_genomic.fna","oleovorans",""
"alcaliphila_group",97.2286,"GCF_002037565.1_ASM203756v1_genomic.fna","oleovorans",""
"alcaliphila_group",100,"GCF_900115695.1_IMG-taxon_2663762766_annotated_assembly_genomic.fna","oleovorans",""
"tremae",99.082,"GCF_001293935.1_Por36_1_genomic.fna","syringae",""
"tremae",99.0918,"GCF_003416345.1_ASM341634v1_genomic.fna","syringae",""
"tremae",99.0859,"GCF_003416455.1_ASM341645v1_genomic.fna","syringae",""
"tremae",99.0833,"GCF_003415955.1_ASM341595v1_genomic.fna","syringae",""
"tremae",99.0707,"GCF_001275725.1_ASM127572v1_genomic.fna","syringae",""
"tremae",99.0788,"GCF_003415945.1_ASM341594v1_genomic.fna","syringae",""
"tremae",99.0732,"GCF_003416355.1_ASM341635v1_genomic.fna","syringae",""
"tremae",99.071,"GCF_000452765.1_CC1513_092313_2.0_genomic.fna","syringae",""
"tremae",99.9908,"GCF_003699275.1_ASM369927v1_genomic.fna","syringae",""
"tremae",99.1183,"GCF_001400895.1_PorICMP9088_genomic.fna","syringae",""
"tremae",99.0975,"GCF_003415975.1_ASM341597v1_genomic.fna","syringae",""
"tremae",99.0164,"GCF_003415875.1_ASM341587v1_genomic.fna","syringae",""
"tremae",99.015,"GCF_003416075.1_ASM341607v1_genomic.fna","syringae",""
"tremae",99.0124,"GCF_003416675.1_ASM341667v1_genomic.fna","syringae",""
"tremae",99.0094,"GCF_003415685.1_ASM341568v1_genomic.fna","syringae",""
"tremae",99.0083,"GCF_003416245.1_ASM341624v1_genomic.fna","syringae",""
"tremae",99.0078,"GCF_003416385.1_ASM341638v1_genomic.fna","syringae",""
"tremae",99.0001,"GCF_000452645.1_CC1629_092313_2.0_genomic.fna","syringae",""
"tremae",98.9984,"GCF_003416005.1_ASM341600v1_genomic.fna","syringae",""
"tremae",99.0616,"GCF_003416295.1_ASM341629v1_genomic.fna","syringae",""
"tremae",99.0591,"GCF_003416445.1_ASM341644v1_genomic.fna","syringae",""
"tremae",99.0577,"GCF_001400915.1_PpoICMP8961_genomic.fna","syringae",""
"tremae",99.0566,"GCF_003415795.1_ASM341579v1_genomic.fna","syringae",""
"tremae",99.0565,"GCF_003416655.1_ASM341665v1_genomic.fna","syringae",""
"tremae",99.0529,"GCF_003415985.1_ASM341598v1_genomic.fna","syringae",""
"tremae",99.0523,"GCF_001401235.1_PziICMP8921_genomic.fna","syringae",""
"tremae",99.0519,"GCF_003416405.1_ASM341640v1_genomic.fna","syringae",""
"tremae",99.0483,"GCF_003416325.1_ASM341632v1_genomic.fna","syringae",""
"tremae",99.0478,"GCF_001400345.1_PgcICMP4323_genomic.fna","syringae",""
"tremae",99.0471,"GCF_003416625.1_ASM341662v1_genomic.fna","syringae",""
"tremae",99.0467,"GCF_000156995.2_ASM15699v2_genomic.fna","syringae",""
"tremae",99.0459,"GCF_003415835.1_ASM341583v1_genomic.fna","syringae",""
"tremae",99.0435,"GCF_003416505.1_ASM341650v1_genomic.fna","syringae",""
"tremae",99.0424,"GCF_003416195.1_ASM341619v1_genomic.fna","syringae",""
"tremae",99.0401,"GCF_003416235.1_ASM341623v1_genomic.fna","syringae",""
"tremae",99.0393,"GCF_003416085.1_ASM341608v1_genomic.fna","syringae",""
"tremae",99.0393,"GCF_003415915.1_ASM341591v1_genomic.fna","syringae",""
"tremae",99.0384,"GCF_003415895.1_ASM341589v1_genomic.fna","syringae",""
"tremae",99.038,"GCF_003416645.1_ASM341664v1_genomic.fna","syringae",""
"tremae",99.0375,"GCF_003416425.1_ASM341642v1_genomic.fna","syringae",""
"tremae",99.0368,"GCF_003416665.1_ASM341666v1_genomic.fna","syringae",""
"tremae",99.0348,"GCF_003416035.1_ASM341603v1_genomic.fna","syringae",""
"tremae",99.0315,"GCF_003416175.1_ASM341617v1_genomic.fna","syringae",""
"tremae",99.0306,"GCF_003416395.1_ASM341639v1_genomic.fna","syringae",""
"tremae",99.0291,"GCF_003416705.1_ASM341670v1_genomic.fna","syringae",""
"tremae",99.0282,"GCF_003415845.1_ASM341584v1_genomic.fna","syringae",""
"tremae",99.0271,"GCF_003416495.1_ASM341649v1_genomic.fna","syringae",""
"tremae",99.0269,"GCF_003415745.1_ASM341574v1_genomic.fna","syringae",""
"tremae",99.0246,"GCF_003416575.1_ASM341657v1_genomic.fna","syringae",""
"tremae",99.0215,"GCF_003699495.1_ASM369949v1_genomic.fna","syringae",""
"tremae",99.0203,"GCF_003416545.1_ASM341654v1_genomic.fna","syringae",""
"tremae",100,"GCF_001401155.1_PtrICMP9151_genomic.fna","syringae",""
"tremae",98.4282,"GCF_001400695.1_ParICMP4457_genomic.fna","syringae",""
"tremae",99.2908,"GCF_003699955.1_ASM369995v1_genomic.fna","syringae",""
"tremae",99.1806,"GCF_003699755.1_ASM369975v1_genomic.fna","syringae",""
"tremae",99.1062,"GCF_003701755.1_ASM370175v1_genomic.fna","syringae",""
"tremae",99.1005,"GCF_003702225.1_ASM370222v1_genomic.fna","syringae",""
"tremae",99.0728,"GCF_003701785.1_ASM370178v1_genomic.fna","syringae",""
"tremae",99.0347,"GCF_003702895.1_ASM370289v1_genomic.fna","syringae",""
"tremae",99.0316,"GCF_003703265.1_ASM370326v1_genomic.fna","syringae",""
"tremae",99.0023,"GCF_003701555.1_ASM370155v1_genomic.fna","syringae",""
"tremae",98.9746,"GCF_003703185.1_ASM370318v1_genomic.fna","syringae",""
"tremae",98.9903,"GCF_001275735.1_ASM127573v1_genomic.fna","syringae",""
"tremae",98.9874,"GCF_003416565.1_ASM341656v1_genomic.fna","syringae",""
"tremae",98.9825,"GCF_003416055.1_ASM341605v1_genomic.fna","syringae",""
"tremae",98.7855,"GCF_003699655.1_ASM369965v1_genomic.fna","syringae",""
"tremae",98.7572,"GCF_003703115.1_ASM370311v1_genomic.fna","syringae",""
"tremae",98.6515,"GCF_003700905.1_ASM370090v1_genomic.fna","syringae",""
"tremae",98.369,"GCF_003701985.1_ASM370198v1_genomic.fna","syringae",""
"tremae",98.7902,"GCF_003701545.1_ASM370154v1_genomic.fna","syringae",""
"tremae",98.9292,"GCF_003700475.1_ASM370047v1_genomic.fna","syringae",""
"tremae",98.7911,"GCF_003699785.1_ASM369978v1_genomic.fna","syringae",""
"trivialis",100,"GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly_genomic.fna","fluorescens","1"
"trivialis",99.9811,"GCF_001439805.1_G8691_genomic.fna","fluorescens","1"
"trivialis",99.9798,"GCF_001730655.1_ASM173065v1_genomic.fna","fluorescens","1"
"umsongensis",100,"GCF_900105285.1_IMG-taxon_2639762618_annotated_assembly_genomic.fna","fluorescens","2"
"umsongensis",99.9984,"GCF_002236105.1_ASM223610v1_genomic.fna","fluorescens","2"
"umsongensis",99.1854,"GCF_000408945.1_ASM40894v1_genomic.fna","fluorescens","2"
"umsongensis",96.7096,"GCF_003208355.1_ASM320835v1_genomic.fna","fluorescens","2"
"umsongensis",99.352,"GCF_008824165.1_ASM882416v1_genomic.fna","fluorescens","2"
"vancouverensis",99.9911,"GCF_008801375.1_ASM880137v1_genomic.fna","fluorescens","2"
"vancouverensis",99.9859,"GCF_004348895.1_ASM434889v1_genomic.fna","fluorescens","2"
"vancouverensis",100,"GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic.fna","fluorescens","2"
"viridiflava",98.5321,"GCF_900588115.1_p26.A9_genomic.fna","syringae",""
"viridiflava",98.5326,"GCF_900601035.1_p7.E7_genomic.fna","syringae",""
"viridiflava",98.2793,"GCF_900601245.1_p7.G2_genomic.fna","syringae",""
"viridiflava",98.294,"GCF_900600445.1_p6.H1_genomic.fna","syringae",""
"viridiflava",98.2938,"GCF_900580905.1_p11.G11_genomic.fna","syringae",""
"viridiflava",98.2801,"GCF_900601335.1_p7.H3_genomic.fna","syringae",""
"viridiflava",98.5651,"GCF_900585605.1_p22.G7_genomic.fna","syringae",""
"viridiflava",98.5606,"GCF_900585335.1_p22.B8_genomic.fna","syringae",""
"viridiflava",98.5484,"GCF_900586465.1_p24.B5_genomic.fna","syringae",""
"viridiflava",98.5375,"GCF_900585445.1_p22.C8_genomic.fna","syringae",""
"viridiflava",98.2267,"GCF_900581835.1_p12.H8_genomic.fna","syringae",""
"viridiflava",98.2257,"GCF_900599365.1_p5.E1_genomic.fna","syringae",""
"viridiflava",98.219,"GCF_900599605.1_p5.G8_genomic.fna","syringae",""
"viridiflava",98.2176,"GCF_900599815.1_p6.B1_genomic.fna","syringae",""
"viridiflava",98.2158,"GCF_900600875.1_p7.D12_genomic.fna","syringae",""
"viridiflava",98.2156,"GCF_900590605.1_p3.H9_genomic.fna","syringae",""
"viridiflava",98.2135,"GCF_900589255.1_p2.C1_genomic.fna","syringae",""
"viridiflava",98.2134,"GCF_900599965.1_p6.C1_genomic.fna","syringae",""
"viridiflava",98.2132,"GCF_900601455.1_p8.A10_genomic.fna","syringae",""
"viridiflava",98.2131,"GCF_900600425.1_p6.H11_genomic.fna","syringae",""
"viridiflava",98.2117,"GCF_900601555.1_p8.C1_genomic.fna","syringae",""
"viridiflava",98.2112,"GCF_900602615.1_p9.E1_genomic.fna","syringae",""
"viridiflava",98.2107,"GCF_900602415.1_p9.C3_genomic.fna","syringae",""
"viridiflava",98.2102,"GCF_900589125.1_p2.B1_genomic.fna","syringae",""
"viridiflava",98.2084,"GCF_900590625.1_p4.A11_genomic.fna","syringae",""
"viridiflava",98.2079,"GCF_900599755.1_p6.A11_genomic.fna","syringae",""
"viridiflava",98.2053,"GCF_900600815.1_p7.D1_genomic.fna","syringae",""
"viridiflava",98.2034,"GCF_900581765.1_p12.H10_genomic.fna","syringae",""
"viridiflava",98.2033,"GCF_900590765.1_p4.B1_genomic.fna","syringae",""
"viridiflava",98.2017,"GCF_900601375.1_p8.A11_genomic.fna","syringae",""
"viridiflava",98.2778,"GCF_900599775.1_p6.A7_genomic.fna","syringae",""
"viridiflava",98.2739,"GCF_900590545.1_p3.H2_genomic.fna","syringae",""
"viridiflava",98.2739,"GCF_900583325.1_p1.G2_genomic.fna","syringae",""
"viridiflava",98.273,"GCF_900581725.1_p12.H2_genomic.fna","syringae",""
"viridiflava",98.2721,"GCF_900591005.1_p4.D2_genomic.fna","syringae",""
"viridiflava",98.2713,"GCF_900581975.1_p13.C11_genomic.fna","syringae",""
"viridiflava",98.2709,"GCF_900601215.1_p7.G3_genomic.fna","syringae",""
"viridiflava",98.2693,"GCF_900602815.1_p9.G2_genomic.fna","syringae",""
"viridiflava",98.2684,"GCF_900602435.1_p9.C12_genomic.fna","syringae",""
"viridiflava",98.2652,"GCF_900590435.1_p3.G3_genomic.fna","syringae",""
"viridiflava",98.265,"GCF_900583365.1_p1.H3_genomic.fna","syringae",""
"viridiflava",98.2645,"GCF_900602775.1_p9.G3_genomic.fna","syringae",""
"viridiflava",98.261,"GCF_900599655.1_p5.H2_genomic.fna","syringae",""
"viridiflava",98.2481,"GCF_900588025.1_p26.A10_genomic.fna","syringae",""
"viridiflava",98.2468,"GCF_900583135.1_p1.E7_genomic.fna","syringae",""
"viridiflava",98.2455,"GCF_900586035.1_p23.D2_genomic.fna","syringae",""
"viridiflava",98.2454,"GCF_900585775.1_p23.B3_genomic.fna","syringae",""
"viridiflava",98.2447,"GCF_900602825.1_p9.G12_genomic.fna","syringae",""
"viridiflava",98.2319,"GCF_900581585.1_p12.F1_genomic.fna","syringae",""
"viridiflava",98.2308,"GCF_900589045.1_p27.H5_genomic.fna","syringae",""
"viridiflava",98.1841,"GCF_900586365.1_p24.A1_genomic.fna","syringae",""
"viridiflava",98.1838,"GCF_900582555.1_p13.H10_genomic.fna","syringae",""
"viridiflava",98.1836,"GCF_900584335.1_p21.A3_genomic.fna","syringae",""
"viridiflava",98.1833,"GCF_900581095.1_p11.H8_genomic.fna","syringae",""
"viridiflava",98.1819,"GCF_900588525.1_p26.F5_genomic.fna","syringae",""
"viridiflava",98.1815,"GCF_900580735.1_p11.E7_genomic.fna","syringae",""
"viridiflava",98.1812,"GCF_900585925.1_p23.C3_genomic.fna","syringae",""
"viridiflava",98.1812,"GCF_900588305.1_p26.D4_genomic.fna","syringae",""
"viridiflava",98.1804,"GCF_900590125.1_p3.C9_genomic.fna","syringae",""
"viridiflava",98.1795,"GCF_900590985.1_p4.D8_genomic.fna","syringae",""
"viridiflava",98.1794,"GCF_900584915.1_p21.F3_genomic.fna","syringae",""
"viridiflava",98.1793,"GCF_900581775.1_p12.H6_genomic.fna","syringae",""
"viridiflava",98.1787,"GCF_900587625.1_p25.E2_genomic.fna","syringae",""
"viridiflava",98.1786,"GCF_900582005.1_p13.C1_genomic.fna","syringae",""
"viridiflava",98.1785,"GCF_900582125.1_p13.D1_genomic.fna","syringae",""
"viridiflava",98.1782,"GCF_900600295.1_p6.E8_genomic.fna","syringae",""
"viridiflava",98.1779,"GCF_900601715.1_p8.D6_genomic.fna","syringae",""
"viridiflava",98.1772,"GCF_900601725.1_p8.D8_genomic.fna","syringae",""
"viridiflava",98.1768,"GCF_900581335.1_p12.C8_genomic.fna","syringae",""
"viridiflava",98.1765,"GCF_900602495.1_p9.D2_genomic.fna","syringae",""
"viridiflava",98.2013,"GCF_900589505.1_p2.E7_genomic.fna","syringae",""
"viridiflava",98.2006,"GCF_900590065.1_p3.C1_genomic.fna","syringae",""
"viridiflava",98.1987,"GCF_900588175.1_p26.B6_genomic.fna","syringae",""
"viridiflava",98.1977,"GCF_900599175.1_p5.C2_genomic.fna","syringae",""
"viridiflava",98.1975,"GCF_900590595.1_p3.G8_genomic.fna","syringae",""
