query,subject,ani,matches,total
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001293765.1_PgyLN10_genomic.fna,98.0545,1667,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000187045.1_ASM18704v2_genomic.fna,98.0513,1668,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294275.1_PgyUnB647_genomic.fna,98.0488,1643,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294265.1_Pseudomonas_syringae_pv._glycinea_BR1_genomic.fna,98.0266,1667,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000187065.1_ASM18706v2_genomic.fna,98.0138,1669,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413235.1_ASM341323v1_genomic.fna,97.9722,1667,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294035.1_PphHB10Y_genomic.fna,97.958,1691,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413195.1_ASM341319v1_genomic.fna,97.9478,1638,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413155.1_ASM341315v1_genomic.fna,97.9468,1627,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413015.1_ASM341301v1_genomic.fna,97.9465,1627,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413375.1_ASM341337v1_genomic.fna,97.9463,1617,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413145.1_ASM341314v1_genomic.fna,97.94,1625,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294185.1_PmaKN91_genomic.fna,97.9352,1681,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412985.1_ASM341298v1_genomic.fna,97.9334,1635,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413175.1_ASM341317v1_genomic.fna,97.9278,1649,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412915.1_ASM341291v1_genomic.fna,97.9207,1585,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294105.1_PphNPS3121_genomic.fna,97.9183,1680,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412995.1_ASM341299v1_genomic.fna,97.9183,1623,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001400605.1_PphICMP2740_genomic.fna,97.9166,1617,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413365.1_ASM341336v1_genomic.fna,97.9159,1625,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413445.1_ASM341344v1_genomic.fna,97.9101,1645,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412965.1_ASM341296v1_genomic.fna,97.9082,1639,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413225.1_ASM341322v1_genomic.fna,97.9059,1656,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413245.1_ASM341324v1_genomic.fna,97.9057,1641,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412865.1_ASM341286v1_genomic.fna,97.9025,1596,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001400875.1_PmeICMP5711_genomic.fna,97.8995,1624,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413305.1_ASM341330v1_genomic.fna,97.8913,1625,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412905.1_ASM341290v1_genomic.fna,97.8886,1586,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413425.1_ASM341342v1_genomic.fna,97.8884,1599,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413035.1_ASM341303v1_genomic.fna,97.8864,1634,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413115.1_ASM341311v1_genomic.fna,97.8818,1602,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413075.1_ASM341307v1_genomic.fna,97.8816,1595,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000012205.1_ASM1220v1_genomic.fna,97.8727,1711,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413345.1_ASM341334v1_genomic.fna,97.8721,1562,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413385.1_ASM341338v1_genomic.fna,97.8631,1595,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413095.1_ASM341309v1_genomic.fna,97.8468,1601,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001293975.1_PmeN6801_genomic.fna,97.8368,1700,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294065.1_PphY5_2_genomic.fna,97.8291,1699,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538045.1_ASM153804v1_genomic.fna,97.8203,1685,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538185.1_ASM153818v1_genomic.fna,97.8183,1669,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001537965.1_ASM153796v1_genomic.fna,97.8146,1672,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003413325.1_ASM341332v1_genomic.fna,97.8116,1565,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003412855.1_ASM341285v1_genomic.fna,97.8097,1602,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002736925.1_ASM273692v1_genomic.fna,97.8038,1714,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001294025.1_Pph1302A_genomic.fna,97.8027,1700,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535805.1_ASM153580v1_genomic.fna,97.8008,1679,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001537945.1_ASM153794v1_genomic.fna,97.7974,1604,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535835.1_ASM153583v1_genomic.fna,97.7889,1526,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905685.2_ASM290568v2_genomic.fna,97.7867,1739,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535815.1_ASM153581v1_genomic.fna,97.7835,1626,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538155.1_ASM153815v1_genomic.fna,97.7736,1669,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000163275.1_ASM16327v1_genomic.fna,97.7706,1640,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002269785.1_ASM226978v1_genomic.fna,97.7577,1652,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535735.1_ASM153573v1_genomic.fna,97.7575,1714,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002916395.1_5270_genomic.fna,97.7542,1712,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001537985.1_ASM153798v1_genomic.fna,97.7526,1705,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538085.1_ASM153808v1_genomic.fna,97.7525,1697,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001537955.1_ASM153795v1_genomic.fna,97.75,1693,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002269885.1_ASM226988v1_genomic.fna,97.7478,1642,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535915.1_ASM153591v1_genomic.fna,97.7476,1665,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001535785.1_ASM153578v1_genomic.fna,97.7354,1718,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000145685.1_ASM14568v1_genomic.fna,97.729,1660,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905735.1_ASM290573v1_genomic.fna,97.7143,1728,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538145.1_ASM153814v1_genomic.fna,97.7071,1642,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001293985.1_PmyAZ84488_genomic.fna,97.7021,1702,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000935695.1_PSAVPseNe107-G1_genomic.fna,97.7017,1675,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905915.1_ASM290591v1_genomic.fna,97.7001,1732,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001401285.1_PsvICMP4352_genomic.fna,97.6941,1654,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002270015.1_ASM227001v1_genomic.fna,97.6925,1617,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905895.1_ASM290589v1_genomic.fna,97.6896,1733,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905755.1_ASM290575v1_genomic.fna,97.6851,1733,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000935735.1_PSDCFBP3226-G1_genomic.fna,97.6838,1625,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538055.1_ASM153805v1_genomic.fna,97.6507,1700,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_002905875.2_ASM290587v2_genomic.fna,97.6071,1762,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001538245.1_ASM153824v1_genomic.fna,97.5824,1698,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_000164015.3_ASM16401v3_genomic.fna,97.4777,1697,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001466905.1_ASM146690v1_genomic.fna,96.4345,1690,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001467105.1_ASM146710v1_genomic.fna,96.4132,1689,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_001467115.1_ASM146711v1_genomic.fna,96.3569,1713,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701815.1_ASM370181v1_genomic.fna,99.8125,1758,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003703085.1_ASM370308v1_genomic.fna,99.7679,1731,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700505.1_ASM370050v1_genomic.fna,98.6631,1735,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003699855.1_ASM369985v1_genomic.fna,98.559,1729,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003702295.1_ASM370229v1_genomic.fna,98.2616,1639,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701185.1_ASM370118v1_genomic.fna,98.1751,1675,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700295.1_ASM370029v1_genomic.fna,97.9739,1622,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003699605.1_ASM369960v1_genomic.fna,97.9585,1609,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701515.1_ASM370151v1_genomic.fna,97.9402,1577,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701825.1_ASM370182v1_genomic.fna,97.9386,1606,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_005937945.2_ASM593794v2_genomic.fna,97.8543,1705,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_900235815.1_CFBP3840_genomic.fna,97.7768,1741,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_900289125.1_CFBP2116_finsihed_replicons_genomic.fna,97.7644,1741,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003702925.1_ASM370292v1_genomic.fna,97.7634,1654,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701335.1_ASM370133v1_genomic.fna,97.7587,1641,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700615.1_ASM370061v1_genomic.fna,97.7549,1666,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003703025.1_ASM370302v1_genomic.fna,97.7448,1638,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701955.1_ASM370195v1_genomic.fna,97.7206,1629,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_900289135.1_CFBP6110chr_genomic.fna,97.7072,1669,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_900235885.1_CFBP6109_genomic.fna,97.6751,1695,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700095.1_ASM370009v1_genomic.fna,97.65700000000001,1669,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_007352665.1_ASM735266v1_genomic.fna,97.6532,1667,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_008502015.1_ASM850201v1_genomic.fna,97.6271,1675,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700405.1_ASM370040v1_genomic.fna,96.4253,1709,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700335.1_ASM370033v1_genomic.fna,96.3953,1692,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003700305.1_ASM370030v1_genomic.fna,96.3669,1660,2003
GCF_002068135.1_ASM206813v1_genomic.fna,GCF_003701015.1_ASM370101v1_genomic.fna,96.3331,1712,2003
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_002091815.1_ASM209181v1_genomic.fna,97.8216,1213,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_002197815.1_ASM219781v1_genomic.fna,97.8033,1223,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_000297075.2_Ppseudo_final_genomic.fna,97.4394,1279,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_000953455.1_Ppseudo_Pac_genomic.fna,97.4323,1286,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_003408635.1_ASM340863v1_genomic.fna,97.1897,1259,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_000742775.1_ASM74277v1_genomic.fna,96.8813,1204,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_002941105.1_ASM294110v1_genomic.fna,96.6087,1188,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_003052605.1_ASM305260v1_genomic.fna,96.3017,1232,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_900455635.1_43222_C01_genomic.fna,99.9972,1477,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_900455615.1_44343_C01_genomic.fna,97.8478,1233,1479
GCF_002091775.1_ASM209177v1_genomic.fna,GCF_003936775.1_ASM393677v1_genomic.fna,97.35700000000001,1206,1479
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_001269625.1_ASM126962v1_genomic.fna,99.9989,2242,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002091535.1_ASM209153v1_genomic.fna,99.9918,2230,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002884075.1_GW247-5R2A_genomic.fna,97.8936,2005,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002883455.1_FW305-25_genomic.fna,97.8917,2014,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002883395.1_GW456-L14_genomic.fna,97.8798,2021,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002883425.1_FW126-L8_genomic.fna,97.8718,2020,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002883415.1_GW456-L12_genomic.fna,97.8537,2032,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002843625.1_ASM284362v1_genomic.fna,97.801,2067,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000282175.1_Pseudomonas.strGM17_v1.0_genomic.fna,97.6067,1880,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000281915.1_ASM28191v1_genomic.fna,97.2112,2016,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003350145.1_ASM335014v1_genomic.fna,97.1996,1999,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_001602135.1_ASM160213v1_genomic.fna,97.0978,1977,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003202055.1_ASM320205v1_genomic.fna,97.0352,1951,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_001269595.1_ASM126959v1_genomic.fna,95.2521,2011,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002901665.1_ASM290166v1_genomic.fna,95.2428,1991,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_001269575.1_ASM126957v1_genomic.fna,95.2039,2017,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000512485.1_PCYL_1_genomic.fna,95.1941,2001,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000813225.1_ASM81322v1_genomic.fna,95.1766,2013,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002844145.1_ASM284414v1_genomic.fna,95.1681,2023,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000264555.1_ASM26455v1_genomic.fna,95.1458,2043,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000761195.1_ASM76119v1_genomic.fna,95.1436,1960,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003184125.1_ASM318412v1_genomic.fna,95.1395,2006,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_002355875.1_ASM235587v1_genomic.fna,95.1343,2013,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000698865.1_ASM69886v1_genomic.fna,95.1311,2039,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_000506385.1_PcsubspaPBSt2-2.0_genomic.fna,95.1046,1932,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003008635.1_ASM300863v1_genomic.fna,95.0139,1974,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003945765.1_ASM394576v1_genomic.fna,99.9985,2245,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_007858335.1_ASM785833v1_genomic.fna,99.9981,2241,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900625015.1_DSM_50083T_genomic.fna,99.9973,2243,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_008630565.1_ASM863056v1_genomic.fna,98.12700000000001,2079,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900095245.1_ASM90009524v1_genomic.fna,97.8381,2056,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900109505.1_IMG-taxon_2599185257_annotated_assembly_genomic.fna,97.2583,2008,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900177395.1_IMG-taxon_2671180172_annotated_assembly_genomic.fna,97.2435,2005,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851145.1_ASM385114v1_genomic.fna,97.2358,1999,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003731795.1_ASM373179v1_genomic.fna,97.2058,2017,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003732375.1_ASM373237v1_genomic.fna,97.1933,2009,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900115645.1_IMG-taxon_2599185185_annotated_assembly_genomic.fna,97.1702,2011,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003731785.1_ASM373178v1_genomic.fna,97.1637,2028,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900215185.1_IMG-taxon_2521172642_annotated_assembly_genomic.fna,97.0705,1951,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003850605.1_ASM385060v1_genomic.fna,96.448,1969,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851985.1_ASM385198v1_genomic.fna,95.6701,1887,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851305.1_ASM385130v1_genomic.fna,95.2697,2019,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851405.1_ASM385140v1_genomic.fna,95.2681,2015,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851165.1_ASM385116v1_genomic.fna,95.2474,1998,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851385.1_ASM385138v1_genomic.fna,95.2428,2023,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851425.1_ASM385142v1_genomic.fna,95.2305,2016,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851445.1_ASM385144v1_genomic.fna,95.2202,2009,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851865.1_ASM385186v1_genomic.fna,95.2168,1997,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851265.1_ASM385126v1_genomic.fna,95.2144,1996,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851365.1_ASM385136v1_genomic.fna,95.2072,2029,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851345.1_ASM385134v1_genomic.fna,95.1939,2015,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851805.1_ASM385180v1_genomic.fna,95.1861,2004,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_009834495.1_ASM983449v1_genomic.fna,95.1828,2029,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900455495.1_51765_B02_genomic.fna,95.1688,2026,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_008630545.1_ASM863054v1_genomic.fna,95.1685,1956,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_010092525.1_ASM1009252v1_genomic.fna,95.1647,2016,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851955.1_ASM385195v1_genomic.fna,95.1639,2019,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003852005.1_ASM385200v1_genomic.fna,95.1634,2012,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851925.1_ASM385192v1_genomic.fna,95.1528,2021,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900104985.1_IMG-taxon_2636416019_annotated_assembly_genomic.fna,95.1452,2041,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851205.1_ASM385120v1_genomic.fna,95.1449,2016,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_900104715.1_IMG-taxon_2636416064_annotated_assembly_genomic.fna,95.1429,2040,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851225.1_ASM385122v1_genomic.fna,95.1411,2001,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851835.1_ASM385183v1_genomic.fna,95.13799999999999,2030,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_006322025.2_ASM632202v2_genomic.fna,95.1371,2035,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_008801625.1_ASM880162v1_genomic.fna,95.1259,2008,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851905.1_ASM385190v1_genomic.fna,95.1233,2050,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_003851785.1_ASM385178v1_genomic.fna,95.1192,1940,2246
GCF_002095925.1_ASM209592v1_genomic.fna,GCF_009362955.1_ASM936295v1_genomic.fna,95.0849,1940,2246
GCF_002197985.1_ASM219798v1_genomic.fna,GCF_900108005.1_IMG-taxon_2663762778_annotated_assembly_genomic.fna,99.9864,1254,1261
GCF_002307495.1_ASM230749v1_genomic.fna,GCF_003444685.1_ASM344468v1_genomic.fna,97.833,1184,1406
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_000801835.1_PfAU10973_genomic.fna,99.1648,1881,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002979885.1_ASM297988v1_genomic.fna,99.1602,1899,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002980105.1_ASM298010v1_genomic.fna,99.155,1901,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002979985.1_ASM297998v1_genomic.fna,99.1525,1896,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002980015.1_ASM298001v1_genomic.fna,99.1504,1900,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002980075.1_ASM298007v1_genomic.fna,99.1472,1892,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002980215.1_ASM298021v1_genomic.fna,99.1391,1899,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_002966835.1_ASM296683v1_genomic.fna,99.12700000000001,1928,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_001708485.1_ASM170848v1_genomic.fna,99.0345,1908,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_902498175.1_PS907_genomic.fna,99.2462,1914,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_902497685.1_PS683_genomic.fna,99.2186,1913,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_902497635.1_PS682_genomic.fna,99.21700000000001,1901,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_900601695.1_p8.E11_genomic.fna,99.1999,1910,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_900600165.1_p6.E11_genomic.fna,99.1962,1911,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_900591125.1_p4.F8_genomic.fna,99.1917,1905,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_900601165.1_p7.F2_genomic.fna,99.1863,1910,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_900599875.1_p6.B5_genomic.fna,99.1554,1912,2103
GCF_002563895.1_ASM256389v1_genomic.fna,GCF_902497705.1_PS663_genomic.fna,99.0187,1911,2103
GCF_002813445.1_ASM281344v1_genomic.fna,GCF_002072675.1_ASM207267v1_genomic.fna,99.8872,2217,2264
GCF_002813445.1_ASM281344v1_genomic.fna,GCF_000276565.1_ASM27656v1_genomic.fna,99.8365,2058,2264
GCF_002813445.1_ASM281344v1_genomic.fna,GCF_008801395.1_ASM880139v1_genomic.fna,99.9913,2218,2264
GCF_002813445.1_ASM281344v1_genomic.fna,GCF_900625075.1_DSM_19342T_genomic.fna,99.9855,2229,2264
GCF_002813455.1_ASM281345v1_genomic.fna,GCF_003031005.1_ASM303100v1_genomic.fna,99.9593,2236,2300
GCF_002813455.1_ASM281345v1_genomic.fna,GCF_900187585.1_3E19_genomic.fna,98.4106,1962,2300
GCF_002813455.1_ASM281345v1_genomic.fna,GCF_003732745.1_ASM373274v1_genomic.fna,95.4822,1826,2300
GCF_004365765.1_ASM436576v1_genomic.fna,GCF_000783395.1_ASM78339v1_genomic.fna,95.1861,1925,2186
GCF_004365765.1_ASM436576v1_genomic.fna,GCF_902498215.1_PS941_genomic.fna,97.6115,1991,2186
GCF_900099645.1_IMG-taxon_2671180067_annotated_assembly_genomic.fna,GCF_011636575.1_ASM1163657v1_genomic.fna,96.2002,1310,1488
GCF_900099645.1_IMG-taxon_2671180067_annotated_assembly_genomic.fna,GCF_902506525.1_PSEUDO9AZ_assembly_genomic.fna,96.0496,1276,1488
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_003176655.1_ASM317665v1_genomic.fna,97.5905,1942,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_000812405.1_ASM81240v1_genomic.fna,95.1677,1842,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_003402515.1_ASM340251v1_genomic.fna,95.1173,1918,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_002091555.1_ASM209155v1_genomic.fna,95.1127,1884,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_001586155.1_ASM158615v1_genomic.fna,95.1062,1895,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_001446495.1_ASM144649v1_genomic.fna,95.096,1811,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_001838695.1_ASM183869v1_genomic.fna,95.0754,1765,2187
GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna,GCF_001465445.1_ADP0v1_genomic.fna,95.0712,1871,2187
