"filename","cleaned_filename","sseqid","stitle","mismatch","positive","gaps","ppos","pident","qcovs","evalue","bitscore","qseqid","mod_species","ani","clade","fabv_pa"
"GCF_900105185.1_IMG-taxon_2667528183_annotated_assembly_genomic.fna","161_FNTJ01000004","161_FNTJ01000004_05300","unannotated protein",83,357,0,89.92,79.093,99,0,664,"pao1_fabv","saponiphila",100,"fluorescens",1
"GCF_900105285.1_IMG-taxon_2639762618_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"umsongensis",100,"fluorescens",0
"GCF_900105325.1_IMG-taxon_2639762561_annotated_assembly_genomic.fna","116_FNSU01000004","116_FNSU01000004_06216","unannotated protein",97,349,0,87.69,75.628,100,0,630,"pao1_fabv","marginalis",100,"fluorescens",1
"GCF_900105355.1_IMG-taxon_2687453785_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anguilliseptica",100,"anguilliseptica",0
"GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic.fna","97_LT629777","97_LT629777_04761","unannotated protein",78,350,0,87.94,80.402,100,0,658,"pao1_fabv","asplenii_group",100,"fluorescens",1
"GCF_900105485.1_IMG-taxon_2667527397_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"granadensis",100,"fluorescens",0
"GCF_900105495.1_IMG-taxon_2636416079_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"frederiksbergensis",100,"fluorescens",0
"GCF_900105555.1_IMG-taxon_2675903003_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coleopterorum",100,"putida",0
"GCF_900105575.1_IMG-taxon_2639763190_annotated_assembly_genomic.fna","135_LT629801","135_LT629801_03204","unannotated protein",97,347,0,87.19,75.628,100,0,629,"pao1_fabv","rhodesiae",100,"fluorescens",1
"GCF_900105635.1_IMG-taxon_2639762655_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brassicacearum_group",100,"fluorescens",0
"GCF_900105675.1_IMG-taxon_2667527385_annotated_assembly_genomic.fna","79_LT629786","79_LT629786_03376","unannotated protein",98,346,1,86.93,75.126,100,0,619,"pao1_fabv","synxantha_group",100,"fluorescens",1
"GCF_900105735.1_IMG-taxon_2667528168_annotated_assembly_genomic.fna","172_LT629793","172_LT629793_01438","unannotated protein",101,346,1,86.93,74.372,100,0,619,"pao1_fabv","yamanorum",100,"fluorescens",1
"GCF_900105795.1_IMG-taxon_2636416190_annotated_assembly_genomic.fna","114_LT629782","114_LT629782_05125","unannotated protein",97,347,1,87.19,75.377,100,0,624,"pao1_fabv","orientalis",100,"fluorescens",1
"GCF_900105805.1_IMG-taxon_2639762633_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moraviensis",100,"fluorescens",0
"GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic.fna","38_LT629800","38_LT629800_00676","unannotated protein",99,346,1,86.93,74.874,100,0,621,"pao1_fabv","brenneri",100,"fluorescens",1
"GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vancouverensis",100,"fluorescens",0
"GCF_900105835.1_IMG-taxon_2667527431_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fragi",100,"fluorescens",0
"GCF_900105955.1_IMG-taxon_2639763197_annotated_assembly_genomic.fna","74_FNTR01000007","74_FNTR01000007_01632","unannotated protein",99,346,1,86.93,74.874,100,0,620,"pao1_fabv","proteolytica",100,"fluorescens",1
"GCF_900105975.1_IMG-taxon_2639762588_annotated_assembly_genomic.fna","7_FNUA01000002","7_FNUA01000002_00281","unannotated protein",94,346,1,86.93,76.131,100,0,626,"pao1_fabv","palleroniana",100,"fluorescens",1
"GCF_900106005.1_IMG-taxon_2675902957_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mediterranea",100,"fluorescens",0
"GCF_900106015.1_IMG-taxon_2667527235_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaliphila_group",100,"oleovorans",0
"GCF_900106025.1_IMG-taxon_2636416188_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"migulae",100,"fluorescens",0
"GCF_900106045.1_IMG-taxon_2667527233_annotated_assembly_genomic.fna","149_LT629802","149_LT629802_01009","unannotated protein",99,348,1,87.44,74.874,100,0,624,"pao1_fabv","mucidolens",100,"fluorescens",1
"GCF_900106065.1_IMG-taxon_2636416004_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandelii",100,"fluorescens",0
"GCF_900106085.1_IMG-taxon_2639763195_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"corrugata",100,"fluorescens",0
"GCF_900106095.1_IMG-taxon_2636416038_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deceptionensis",100,"fluorescens",0
"GCF_900106105.1_IMG-taxon_2636416189_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psychrophila",100,"fluorescens",0
"GCF_900106135.1_PSA11_genomic.fna","1_FNLS01000001","1_FNLS01000001_03114","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6679,"aeruginosa",1
"GCF_900106145.1_PSA12_genomic.fna","1_FNLT01000001","1_FNLT01000001_03249","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6539,"aeruginosa",1
"GCF_900106155.1_PSA10_genomic.fna","1_FNLR01000001","1_FNLR01000001_03245","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6534,"aeruginosa",1
"GCF_900106165.1_PSA7_genomic.fna","1_FNLU01000001","1_FNLU01000001_03430","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.711,"aeruginosa",1
"GCF_900106175.1_PSA1_genomic.fna","1_FNLY01000001","1_FNLY01000001_02833","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7071,"aeruginosa",1
"GCF_900106185.1_PSA4_genomic.fna","1_FNLW01000001","1_FNLW01000001_03220","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.655,"aeruginosa",1
"GCF_900106195.1_PSA15_genomic.fna","1_FNLX01000001","1_FNLX01000001_03359","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7058,"aeruginosa",1
"GCF_900106205.1_PSA3_genomic.fna","1_FNLZ01000001","1_FNLZ01000001_03250","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6886,"aeruginosa",1
"GCF_900106215.1_PSA5_genomic.fna","1_FNLV01000001","1_FNLV01000001_03353","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7125,"aeruginosa",1
"GCF_900106225.1_PSA2_genomic.fna","1_FNMB01000001","1_FNMB01000001_02887","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7016,"aeruginosa",1
"GCF_900106235.1_PSA6_genomic.fna","1_FNMA01000001","1_FNMA01000001_03353","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7066,"aeruginosa",1
"GCF_900106245.1_PSA8_genomic.fna","1_FNMD01000001","1_FNMD01000001_03435","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7191,"aeruginosa",1
"GCF_900106255.1_PSA9_genomic.fna","1_FNMC01000001","1_FNMC01000001_02831","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7013,"aeruginosa",1
"GCF_900106265.1_PSA13_genomic.fna","1_FNME01000001","1_FNME01000001_03357","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7105,"aeruginosa",1
"GCF_900106705.1_IMG-taxon_2687453747_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cannabina",95.6265,"syringae",0
"GCF_900106915.1_PSA14_genomic.fna","1_FNMS01000001","1_FNMS01000001_03364","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7079,"aeruginosa",1
"GCF_900107155.1_IMG-taxon_2663763605_annotated_assembly_genomic.fna","120_FNOX01000039","120_FNOX01000039_02749","unannotated protein",98,348,5,86.57,74.378,100,0,619,"pao1_fabv","salomonii",100,"fluorescens",1
"GCF_900107345.1_IMG-taxon_2687453749_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avellanae",95.676,"syringae",0
"GCF_900108005.1_IMG-taxon_2663762778_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aestusnigri",99.9864,"pertucinogena",0
"GCF_900108535.1_IMG-taxon_2675902960_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthomarina",100,"stutzeri",0
"GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic.fna","29_LT629972","29_LT629972_03467","unannotated protein",79,349,0,87.69,80.151,100,0,655,"pao1_fabv","asplenii_group",100,"fluorescens",1
"GCF_900109155.1_IMG-taxon_2671180034_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oleovorans_group",100,"oleovorans",0
"GCF_900109335.1_IMG-taxon_2599185165_annotated_assembly_genomic.fna","9_FNZP01000022","9_FNZP01000022_02017","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.7657,"fluorescens",1
"GCF_900109505.1_IMG-taxon_2599185257_annotated_assembly_genomic.fna","9_FOAE01000012","9_FOAE01000012_01076","unannotated protein",82,357,0,89.92,79.345,99,0,664,"pao1_fabv","chlororaphis",97.2583,"fluorescens",1
"GCF_900109535.1_IMG-taxon_2599185162_annotated_assembly_genomic.fna","9_FOAQ01000020","9_FOAQ01000020_00691","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.5261,"fluorescens",1
"GCF_900109735.1_IMG-taxon_2663763602_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hussainii",100,"none",0
"GCF_900109755.1_IMG-taxon_2667527210_annotated_assembly_genomic.fna","197_FOAR01000077","197_FOAR01000077_04259","unannotated protein",81,349,0,87.69,79.648,100,0,649,"pao1_fabv","agarici",99.3331,"fluorescens",1
"GCF_900110655.1_IMG-taxon_2663762771_annotated_assembly_genomic.fna","23_FOEQ01000034","23_FOEQ01000034_04171","unannotated protein",154,303,7,76.71,59.241,98,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000193,462,"pao1_fabv","soli",100,"putida",1
"GCF_900110765.1_IMG-taxon_2599185307_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abietaniphila",98.3421,"lutea",0
"GCF_900110785.1_IMG-taxon_2599185182_annotated_assembly_genomic.fna","9_FOEY01000027","9_FOEY01000027_04373","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.5598,"fluorescens",1
"GCF_900110795.1_IMG-taxon_2663762783_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luteola_group",100,"oryzihabitans",0
"GCF_900110925.1_IMG-taxon_2663763600_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cuatrocienegasensis",100,"none",0
"GCF_900111225.1_IMG-taxon_2671180106_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bauzanensis",100,"pertucinogena",0
"GCF_900111535.1_IMG-taxon_2599185179_annotated_assembly_genomic.fna","9_FOIH01000027","9_FOIH01000027_03443","unannotated protein",96,345,1,86.68,75.628,100,0,622,"pao1_fabv","extremorientalis",98.163,"fluorescens",1
"GCF_900111735.1_IMG-taxon_2671180035_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminis",100,"lutea",0
"GCF_900111835.1_IMG-taxon_2663762781_annotated_assembly_genomic.fna","56_FOJP01000049","56_FOJP01000049_00134","unannotated protein",53,374,0,94.21,86.65,99,0,720,"pao1_fabv","otitidis",100,"resinovorans",1
"GCF_900111855.1_IMG-taxon_2599185164_annotated_assembly_genomic.fna","9_FOJR01000022","9_FOJR01000022_00220","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.7762,"fluorescens",1
"GCF_900111895.1_IMG-taxon_2663762772_annotated_assembly_genomic.fna","44_FOKB01000023","44_FOKB01000023_04855","unannotated protein",99,346,1,86.93,74.874,100,0,619,"pao1_fabv","simiae",100,"fluorescens",1
"GCF_900112095.1_IMG-taxon_2599185191_annotated_assembly_genomic.fna","9_FOKD01000031","9_FOKD01000031_04218","unannotated protein",96,345,1,86.68,75.628,100,0,622,"pao1_fabv","extremorientalis",98.23,"fluorescens",1
"GCF_900112375.1_IMG-taxon_2663762793_annotated_assembly_genomic.fna","98_FOLS01000075","98_FOLS01000075_02935","unannotated protein",61,374,0,94.21,84.635,99,0,713,"pao1_fabv","citronellolis_group",100,"aeruginosa",1
"GCF_900112645.1_IMG-taxon_2663762767_annotated_assembly_genomic.fna","219_FOMO01000020","219_FOMO01000020_02776","unannotated protein",150,310,5,78.09,60.957,98,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000072,493,"pao1_fabv","straminea",100,"straminea",1
"GCF_900113535.1_IMG-taxon_2687453722_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",98.0187,"syringae",0
"GCF_900113625.1_IMG-taxon_2693429915_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",98.0795,"syringae",0
"GCF_900113795.1_IMG-taxon_2599185166_annotated_assembly_genomic.fna","9_FOQR01000023","9_FOQR01000023_04283","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.5257,"fluorescens",1
"GCF_900113815.1_IMG-taxon_2599185190_annotated_assembly_genomic.fna","9_FOQS01000031","9_FOQS01000031_00863","unannotated protein",96,345,1,86.68,75.628,100,0,622,"pao1_fabv","extremorientalis",98.1435,"fluorescens",1
"GCF_900113895.1_IMG-taxon_2599185290_annotated_assembly_genomic.fna","9_FORB01000033","9_FORB01000033_00352","unannotated protein",96,345,1,86.68,75.628,100,0,622,"pao1_fabv","extremorientalis",98.1457,"fluorescens",1
"GCF_900113905.1_IMG-taxon_2671180085_annotated_assembly_genomic.fna","117_FORC01000015","117_FORC01000015_04118","unannotated protein",148,309,5,77.83,61.461,98,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000641,493,"pao1_fabv","argentinensis",100,"straminea",1
"GCF_900114065.1_IMG-taxon_2663763606_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chloritidismutans_group",100,"stutzeri",0
"GCF_900114665.1_IMG-taxon_2687453748_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cannabina",95.5802,"syringae",0
"GCF_900114735.1_IMG-taxon_2619618872_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bauzanensis",99.9953,"pertucinogena",0
"GCF_900114765.1_IMG-taxon_2663763599_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pachastrellae",100,"pertucinogena",0
"GCF_900114815.1_IMG-taxon_2599185168_annotated_assembly_genomic.fna","9_FOUH01000024","9_FOUH01000024_04668","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.496,"fluorescens",1
"GCF_900115275.1_IMG-taxon_2687453695_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",98.1138,"syringae",0
"GCF_900115405.1_IMG-taxon_2693429914_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",98.1254,"syringae",0
"GCF_900115475.1_IMG-taxon_2663762774_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"composti",100,"oleovorans",0
"GCF_900115535.1_IMG-taxon_2599185167_annotated_assembly_genomic.fna","9_FOWT01000010","9_FOWT01000010_02527","unannotated protein",96,345,1,86.68,75.628,100,0,622,"pao1_fabv","extremorientalis",98.225,"fluorescens",1
"GCF_900115645.1_IMG-taxon_2599185185_annotated_assembly_genomic.fna","9_FOXG01000027","9_FOXG01000027_00401","unannotated protein",82,357,0,89.92,79.345,99,0,664,"pao1_fabv","chlororaphis",97.1702,"fluorescens",1
"GCF_900115695.1_IMG-taxon_2663762766_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaliphila_group",100,"oleovorans",0
"GCF_900116055.1_IMG-taxon_2599185303_annotated_assembly_genomic.fna","9_FOZO01000043","9_FOZO01000043_00535","unannotated protein",96,350,0,87.94,75.879,100,0,634,"pao1_fabv","marginalis",97.0344,"fluorescens",1
"GCF_900116505.1_IMG-taxon_2599185160_annotated_assembly_genomic.fna","9_FPBG01000021","9_FPBG01000021_00403","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.818,"fluorescens",1
"GCF_900116605.1_IMG-taxon_2663763603_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marincola",100,"anguilliseptica",0
"GCF_900119125.1_IMG-taxon_2600254954_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaliphila_group",97.8585,"oleovorans",0
"GCF_900119575.1_IMG-taxon_2599185161_annotated_assembly_genomic.fna","9_FPJV01000020","9_FPJV01000020_00501","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.5388,"fluorescens",1
"GCF_900119635.1_IMG-taxon_2599185356_annotated_assembly_genomic.fna","9_FPKG01000019","9_FPKG01000019_05109","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.7879,"fluorescens",1
"GCF_900119675.1_IMG-taxon_2600255313_annotated_assembly_genomic.fna","9_FPKJ01000020","9_FPKJ01000020_02264","unannotated protein",83,356,0,89.67,79.093,99,0,664,"pao1_fabv","protegens",98.7881,"fluorescens",1
"GCF_900129835.1_IMG-taxon_2687453778_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xanthomarina",99.9864,"stutzeri",0
"GCF_900141925.1_IMG-taxon_2663762797_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luteola_group",100,"oryzihabitans",0
"GCF_900143095.1_IMG-taxon_2663762795_annotated_assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asturiensis",100,"syringae",0
"GCF_900143755.1_23_genomic.fna","1_FRFZ01000082","1_FRFZ01000082_01845","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3049,"aeruginosa",1
"GCF_900143765.1_14_genomic.fna","1_FRFV01000164","1_FRFV01000164_03501","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2683,"aeruginosa",1
"GCF_900143775.1_13_genomic.fna","1_FRFU01000141","1_FRFU01000141_00925","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2438,"aeruginosa",1
"GCF_900143785.1_34_genomic.fna","1_FRFN01000130","1_FRFN01000130_03887","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2688,"aeruginosa",1
"GCF_900143795.1_18_genomic.fna","1_FRFQ01000068","1_FRFQ01000068_00184","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2069,"aeruginosa",1
"GCF_900143805.1_10_genomic.fna","1_FRFL01000130","1_FRFL01000130_01935","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2692,"aeruginosa",1
"GCF_900143815.1_36_genomic.fna","1_FRGF01000189","1_FRGF01000189_04419","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2532,"aeruginosa",1
"GCF_900143825.1_66_genomic.fna","1_FRFJ01000157","1_FRFJ01000157_01978","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2225,"aeruginosa",1
"GCF_900143835.1_22_genomic.fna","1_FRFW01000110","1_FRFW01000110_03704","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.297,"aeruginosa",1
"GCF_900143845.1_62_genomic.fna","1_FRFR01000101","1_FRFR01000101_03764","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2493,"aeruginosa",1
"GCF_900143855.1_20_genomic.fna","1_FRGB01000172","1_FRGB01000172_04564","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1555,"aeruginosa",1
"GCF_900143865.1_35_genomic.fna","1_FRFI01000141","1_FRFI01000141_03616","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2569,"aeruginosa",1
"GCF_900143875.1_65_genomic.fna","1_FRFK01000150","1_FRFK01000150_02850","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.1894,"aeruginosa",1
"GCF_900143885.1_21_genomic.fna","1_FRFM01000136","1_FRFM01000136_04120","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2833,"aeruginosa",1
"GCF_900143895.1_60_genomic.fna","1_FRFP01000094","1_FRFP01000094_02444","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2543,"aeruginosa",1
"GCF_900143905.1_77_genomic.fna","1_FRFY01000139","1_FRFY01000139_03434","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.4494,"aeruginosa",1
"GCF_900143915.1_12_genomic.fna","1_FRGC01000142","1_FRGC01000142_01046","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2668,"aeruginosa",1
"GCF_900143925.1_27_genomic.fna","1_FRFT01000086","1_FRFT01000086_03670","unannotated protein",1,397,0,99.75,99.749,100,0,811,"pao1_fabv","aeruginosa",99.2871,"aeruginosa",1
"GCF_900143935.1_55_genomic.fna","1_FRGA01000137","1_FRGA01000137_01054","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7159,"aeruginosa",1
"GCF_900143945.1_26_genomic.fna","1_FRGU01000086","1_FRGU01000086_03727","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.319,"aeruginosa",1
"GCF_900143955.1_37_genomic.fna","1_FRGD01000209","1_FRGD01000209_03290","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2569,"aeruginosa",1
"GCF_900143965.1_61_genomic.fna","1_FRFS01000074","1_FRFS01000074_04090","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2437,"aeruginosa",1
"GCF_900143975.1_30_genomic.fna","1_FUEJ01000180","1_FUEJ01000180_03591","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2851,"aeruginosa",1
"GCF_900143985.1_58_genomic.fna","1_FRGE01000228","1_FRGE01000228_01000","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7259,"aeruginosa",1
"GCF_900143995.1_40_genomic.fna","1_FRFX01000095","1_FRFX01000095_05957","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2873,"aeruginosa",1
"GCF_900144005.1_76_genomic.fna","1_FRFO01000116","1_FRFO01000116_01139","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.4814,"aeruginosa",1
"GCF_900144015.1_39_genomic.fna","1_FRGK01000101","1_FRGK01000101_02085","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3073,"aeruginosa",1
"GCF_900144025.1_59_genomic.fna","1_FRGI01000117","1_FRGI01000117_03032","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2647,"aeruginosa",1
"GCF_900144035.1_17_genomic.fna","1_FRGG01000058","1_FRGG01000058_04506","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2078,"aeruginosa",1
"GCF_900144045.1_19_genomic.fna","1_FRGH01000081","1_FRGH01000081_01726","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2134,"aeruginosa",1
"GCF_900144055.1_64_genomic.fna","1_FRGS01000210","1_FRGS01000210_02158","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2059,"aeruginosa",1
"GCF_900144065.1_38_genomic.fna","1_FRGV01000157","1_FRGV01000157_03032","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2917,"aeruginosa",1
"GCF_900144075.1_56_genomic.fna","1_FRGN01000159","1_FRGN01000159_01573","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7355,"aeruginosa",1
"GCF_900144085.1_31_genomic.fna","1_FRGP01000075","1_FRGP01000075_03540","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3299,"aeruginosa",1
"GCF_900144095.1_28_genomic.fna","1_FRGO01000169","1_FRGO01000169_02688","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2898,"aeruginosa",1
"GCF_900144105.1_41_genomic.fna","1_FRGL01000102","1_FRGL01000102_01053","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2965,"aeruginosa",1
"GCF_900144115.1_25_genomic.fna","1_FRGM01000122","1_FRGM01000122_04370","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.242,"aeruginosa",1
"GCF_900144125.1_54_genomic.fna","1_FRGX01000145","1_FRGX01000145_04522","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7077,"aeruginosa",1
"GCF_900144135.1_24_genomic.fna","1_FRGJ01000087","1_FRGJ01000087_01876","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.29,"aeruginosa",1
"GCF_900144145.1_57_genomic.fna","1_FRGY01000176","1_FRGY01000176_04341","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7314,"aeruginosa",1
