"filename","fabv_pa","cleaned_filename","mod_species","type"
"GCF_009600135.1_ASM960013v1_genomic.fna",0,"54_WIWJ01000100","helleri",0
"GCF_009600165.1_ASM960016v1_genomic.fna",0,"9_WIWK01000100","helleri",0
"GCF_009600205.1_ASM960020v1_genomic.fna",0,"54_WIWG01000100","helleri",0
"GCF_009600215.1_ASM960021v1_genomic.fna",0,"54_WIWA01000100","helleri",0
"GCF_009600225.1_ASM960022v1_genomic.fna",0,"54_WIWI01000100","helleri",0
"GCF_009600285.1_ASM960028v1_genomic.fna",0,"9_WIWE01000100","helleri",0
"GCF_009600325.1_ASM960032v1_genomic.fna",0,"9_WIVZ01000100","helleri",0
"GCF_009600365.1_ASM960036v1_genomic.fna",0,"9_WIVY01000100","helleri",0
"GCF_009600385.1_ASM960038v1_genomic.fna",0,"9_WIWB01000100","helleri",0
"GCF_009600395.1_ASM960039v1_genomic.fna",0,"54_WIVU01000100","helleri",0
"GCF_009600525.1_ASM960052v1_genomic.fna",0,"9_WIVR01000100","helleri",0
"GCF_009648875.1_ASM964887v1_genomic.fna",1,"1_CP045768","aeruginosa",0
"GCF_009650455.1_ASM965045v1_genomic.fna",1,"1_VTDC01000100","aeruginosa",0
"GCF_009650545.1_ASM965054v1_genomic.fna",1,"1_VTDD01000100","aeruginosa",0
"GCF_009662315.1_ASM966231v1_genomic.fna",1,"1_CP045739","aeruginosa",0
"GCF_009664165.1_ASM966416v1_genomic.fna",1,"1_CP041945","aeruginosa",0
"GCF_009671285.1_ASM967128v1_genomic.fna",1,"157_VFEW01000100","gessardii",0
"GCF_009676765.1_ASM967676v1_genomic.fna",1,"1_CP046061","aeruginosa",0
"GCF_009676785.1_ASM967678v1_genomic.fna",1,"1_CP046060","aeruginosa",0
"GCF_009676885.1_ASM967688v1_genomic.fna",1,"1_CP046069","aeruginosa",0
"GCF_009697185.1_ASM969718v1_genomic.fna",0,"104_RHGD01000001","mandelii",0
"GCF_009720405.1_ASM972040v1_genomic.fna",1,"1_CP039988","aeruginosa",0
"GCF_009720425.1_ASM972042v1_genomic.fna",1,"1_CP039990","aeruginosa",0
"GCF_009725015.1_ULIV_Paeru4068_1.0_genomic.fna",1,"1_WOFT01000005","aeruginosa",0
"GCF_009727125.1_ASM972712v1_genomic.fna",1,"1_WOAF01000100","aeruginosa",0
"GCF_009727135.1_ASM972713v1_genomic.fna",1,"1_WOAD01000100","aeruginosa",0
"GCF_009727165.1_ASM972716v1_genomic.fna",1,"1_WOAE01000010","aeruginosa",0
"GCF_009727225.1_ASM972722v1_genomic.fna",1,"1_WOAH01000100","aeruginosa",0
"GCF_009727235.1_ASM972723v1_genomic.fna",1,"1_WOAG01000010","aeruginosa",0
"GCF_009727245.1_ASM972724v1_genomic.fna",1,"1_WOAJ01000010","aeruginosa",0
"GCF_009727285.1_ASM972728v1_genomic.fna",1,"1_WOAK01000100","aeruginosa",0
"GCF_009727325.1_ASM972732v1_genomic.fna",1,"1_WOAL01000100","aeruginosa",0
"GCF_009727335.1_ASM972733v1_genomic.fna",1,"1_WOAM01000010","aeruginosa",0
"GCF_009727345.1_ASM972734v1_genomic.fna",1,"1_WOAN01000010","aeruginosa",0
"GCF_009727385.1_ASM972738v1_genomic.fna",1,"1_WOAP01000010","aeruginosa",0
"GCF_009727395.1_ASM972739v1_genomic.fna",1,"1_WOAO01000010","aeruginosa",0
"GCF_009727405.1_ASM972740v1_genomic.fna",1,"1_WOAR01000100","aeruginosa",0
"GCF_009727425.1_ASM972742v1_genomic.fna",1,"1_WOAQ01000100","aeruginosa",0
"GCF_009727465.1_ASM972746v1_genomic.fna",1,"1_WOAS01000010","aeruginosa",0
"GCF_009727485.1_ASM972748v1_genomic.fna",1,"1_WOAT01000010","aeruginosa",0
"GCF_009727505.1_ASM972750v1_genomic.fna",1,"1_WOAW01000010","aeruginosa",0
"GCF_009727515.1_ASM972751v1_genomic.fna",1,"1_WOAV01000010","aeruginosa",0
"GCF_009727535.1_ASM972753v1_genomic.fna",1,"1_WOAU01000010","aeruginosa",0
"GCF_009737195.1_ASM973719v1_genomic.fna",1,"9_WOVH01000010","capeferrum",0
"GCF_009737225.1_ASM973722v1_genomic.fna",1,"1_WOVI01000100","aeruginosa",0
"GCF_009745915.1_ASM974591v1_genomic.fna",1,"47_CP043179","protegens",0
"GCF_009746605.1_ASM974660v1_genomic.fna",1,"24_WOWR01000001","putida",0
"GCF_009746725.1_ASM974672v1_genomic.fna",1,"34_WEIK01000001","monteilii",0
"GCF_009755645.1_ASM975564v1_genomic.fna",1,"73_CP046621","alkylphenolica",0
"GCF_009765195.1_ASM976519v1_genomic.fna",1,"1_VMNY01000001","aeruginosa",0
"GCF_009765495.1_ASM976549v1_genomic.fna",0,"4_WHPA01000007","viridiflava",0
"GCF_009788935.1_ASM978893v1_genomic.fna",1,"1_VTFC01000100","aeruginosa",0
"GCF_009788955.1_ASM978895v1_genomic.fna",1,"1_VTFB01000100","aeruginosa",0
"GCF_009788995.1_ASM978899v1_genomic.fna",1,"1_VTFA01000100","aeruginosa",0
"GCF_009789035.1_ASM978903v1_genomic.fna",1,"1_VTFE01000100","aeruginosa",0
"GCF_009789055.1_ASM978905v1_genomic.fna",1,"1_VTFD01000100","aeruginosa",0
"GCF_009791355.1_ASM979135v1_genomic.fna",1,"1_WSYN01000010","aeruginosa",0
"GCF_009793325.1_ASM979332v1_genomic.fna",1,"56_WTFN01000707","otitidis",0
"GCF_009799985.1_ASM979998v1_genomic.fna",1,"1_CP047061","aeruginosa",0
"GCF_009800005.1_ASM980000v1_genomic.fna",1,"1_CP047062","aeruginosa",0
"GCF_009800025.1_ASM980002v1_genomic.fna",1,"1_CP047063","aeruginosa",0
"GCF_009800045.1_ASM980004v1_genomic.fna",1,"1_CP047064","aeruginosa",0
"GCF_009800065.1_ASM980006v1_genomic.fna",1,"1_CP047065","aeruginosa",0
"GCF_009800085.1_ASM980008v1_genomic.fna",1,"1_CP047066","aeruginosa",0
"GCF_009800105.1_ASM980010v1_genomic.fna",1,"1_CP047067","aeruginosa",0
"GCF_009800125.1_ASM980012v1_genomic.fna",1,"1_CP047068","aeruginosa",0
"GCF_009800145.1_ASM980014v1_genomic.fna",1,"1_CP047069","aeruginosa",0
"GCF_009800165.1_ASM980016v1_genomic.fna",1,"1_CP047070","aeruginosa",0
"GCF_009800185.1_ASM980018v1_genomic.fna",0,"0_CP047071","avellanae",0
"GCF_009800205.1_ASM980020v1_genomic.fna",0,"0_CP047072","avellanae",0
"GCF_009800225.1_ASM980022v1_genomic.fna",0,"0_CP047073","avellanae",0
"GCF_009807255.1_ASM980725v1_genomic.fna",1,"1_WUDN01000100","aeruginosa",0
"GCF_009807265.1_ASM980726v1_genomic.fna",1,"1_WUDE01000100","aeruginosa",0
"GCF_009807275.1_ASM980727v1_genomic.fna",1,"1_WUDH01000100","aeruginosa",0
"GCF_009807285.1_ASM980728v1_genomic.fna",1,"1_WUDD01000100","aeruginosa",0
"GCF_009807295.1_ASM980729v1_genomic.fna",1,"1_WUDI01000100","aeruginosa",0
"GCF_009807355.1_ASM980735v1_genomic.fna",1,"1_WUDL01000100","aeruginosa",0
"GCF_009807395.1_ASM980739v1_genomic.fna",1,"1_WUDJ01000100","aeruginosa",0
"GCF_009807515.1_ASM980751v1_genomic.fna",1,"1_WUDO01000100","aeruginosa",0
"GCF_009807525.1_ASM980752v1_genomic.fna",1,"1_WUDK01000100","aeruginosa",0
"GCF_009807535.1_ASM980753v1_genomic.fna",1,"1_WUDG01000100","aeruginosa",0
"GCF_009807545.1_ASM980754v1_genomic.fna",1,"1_WUDC01000100","aeruginosa",0
"GCF_009807555.1_ASM980755v1_genomic.fna",1,"1_WUDF01000163","aeruginosa",0
"GCF_009807625.1_ASM980762v1_genomic.fna",1,"1_WUDM01000100","aeruginosa",0
"GCF_009818265.1_ASM981826v1_genomic.fna",0,"9_CP046874","mediterranea",0
"GCF_009828665.1_ASM982866v1_genomic.fna",1,"1_WTLJ01000001","aeruginosa",0
"GCF_009829275.1_ASM982927v1_genomic.fna",0,"5_VWPA01000001","moraviensis",0
"GCF_009830175.1_ASM983017v1_genomic.fna",1,"1_WUTM01000010","aeruginosa",0
"GCF_009830185.1_ASM983018v1_genomic.fna",1,"1_WUTK01000010","aeruginosa",0
"GCF_009830195.1_ASM983019v1_genomic.fna",1,"1_WUTN01000010","aeruginosa",0
"GCF_009830205.1_ASM983020v1_genomic.fna",1,"1_WUTL01000010","aeruginosa",0
"GCF_009830215.1_ASM983021v1_genomic.fna",1,"1_WUTO01000010","aeruginosa",0
"GCF_009830275.1_ASM983027v1_genomic.fna",1,"1_WUTP01000010","aeruginosa",0
"GCF_009831395.1_ASM983139v1_genomic.fna",1,"34_CP040324","monteilii",0
"GCF_009833435.1_ASM983343v1_genomic.fna",1,"1_WUWO01000001","aeruginosa",0
"GCF_009834495.1_ASM983449v1_genomic.fna",1,"16_CP019399","chlororaphis",0
"GCF_009857765.1_ASM985776v1_genomic.fna",1,"1_WWCE01000100","aeruginosa",0
"GCF_009866705.1_ASM986670v1_genomic.fna",1,"9_CP019396","donghuensis",0
"GCF_009866745.1_ASM986674v1_genomic.fna",0,"9_CP019398","jessenii",0
"GCF_009867055.1_ASM986705v1_genomic.fna",1,"1_CP028132","aeruginosa",0
"GCF_009873475.1_ASM987347v1_genomic.fna",1,"9_CP045254","proteolytica",0
"GCF_009887625.1_ASM988762v1_genomic.fna",1,"1_WXZV01000001","aeruginosa",0
"GCF_009887645.1_ASM988764v1_genomic.fna",1,"1_WXZS01000001","aeruginosa",0
"GCF_009887695.1_ASM988769v1_genomic.fna",1,"1_WXZU01000001","aeruginosa",0
"GCF_009887705.1_ASM988770v1_genomic.fna",1,"1_WXZT01000001","aeruginosa",0
"GCF_009887715.1_ASM988771v1_genomic.fna",1,"1_WXZW01000001","aeruginosa",0
"GCF_009887745.1_ASM988774v1_genomic.fna",1,"1_WXZX01000001","aeruginosa",0
"GCF_009887995.1_ASM988799v1_genomic.fna",1,"1_WYAF01000001","aeruginosa",0
"GCF_009897645.1_ASM989764v1_genomic.fna",1,"47_SHFR01000010","protegens",0
"GCF_009898265.1_ASM989826v1_genomic.fna",0,"0_VLHX01000001","syringae",0
"GCF_009898285.1_ASM989828v1_genomic.fna",0,"0_VLHZ01000001","syringae",0
"GCF_009898315.1_ASM989831v1_genomic.fna",0,"0_VLHY01000001","syringae",0
"GCF_009898345.1_ASM989834v1_genomic.fna",0,"0_VLIA01000001","syringae",0
"GCF_009898355.1_ASM989835v1_genomic.fna",0,"0_VLIC01000001","syringae",0
"GCF_009898365.1_ASM989836v1_genomic.fna",0,"0_VLIB01000001","syringae",0
"GCF_009898405.1_ASM989840v1_genomic.fna",0,"0_VLID01000001","syringae",0
"GCF_009898415.1_ASM989841v1_genomic.fna",0,"0_VLIE01000001","syringae",0
"GCF_009898465.1_ASM989846v1_genomic.fna",0,"0_VLIF01000001","syringae",0
"GCF_009898545.1_ASM989854v1_genomic.fna",0,"0_VLIG01000001","syringae",0
"GCF_009898585.1_ASM989858v1_genomic.fna",0,"0_VLIH01000001","syringae",0
"GCF_009898595.1_ASM989859v1_genomic.fna",0,"0_WJPR01000001","syringae",0
"GCF_009898635.1_ASM989863v1_genomic.fna",0,"0_WJPQ01000001","syringae",0
"GCF_009898685.1_ASM989868v1_genomic.fna",0,"0_WJPV01000001","syringae",0
"GCF_009898705.1_ASM989870v1_genomic.fna",0,"0_WJPW01000001","syringae",0
"GCF_009898785.1_ASM989878v1_genomic.fna",0,"0_WJPZ01000001","syringae",0
"GCF_009898815.1_ASM989881v1_genomic.fna",0,"0_WJSE01000001","syringae",0
"GCF_009901795.1_ASM990179v1_genomic.fna",1,"1_VKOE01000001","aeruginosa",0
"GCF_009903055.1_ASM990305v1_genomic.fna",0,"0_PGSL01000001","avellanae",0
"GCF_009905195.1_ASM990519v1_genomic.fna",1,"1_CP047592","aeruginosa",0
"GCF_009905655.1_ASM990565v1_genomic.fna",1,"34_JAAAKY010000001","monteilii",0
"GCF_009911735.1_ASM991173v1_genomic.fna",1,"1_CP047697","aeruginosa",0
"GCF_009911755.1_ASM991175v1_genomic.fna",0,"20_CP047698","knackmussii",0
"GCF_009914935.1_CLC_Genomics_Workbench_10_genomic.fna",1,"23_SDSP01000001","soli",0
"GCF_009916345.1_CLC_Genomics_Workbench_10_genomic.fna",1,"1_SDSO01000001","aeruginosa",0
"GCF_009925095.1_ASM992509v1_genomic.fna",1,"1_SDXM01000001","aeruginosa",0
"GCF_009935975.1_ASM993597v1_genomic.fna",1,"9_QODI01000001","palleroniana",0
"GCF_009938035.1_ASM993803v1_genomic.fna",1,"24_AP022324","monteilii",0
"GCF_009939155.1_ASM993915v1_genomic.fna",1,"1_JAACJB010000010","aeruginosa",0
"GCF_010092525.1_ASM1009252v1_genomic.fna",1,"16_CP048051","chlororaphis",0
"GCF_010378085.1_ASM1037808v1_genomic.fna",1,"1_WMEG01000001","aeruginosa",0
"GCF_011040435.1_ASM1104043v1_genomic.fna",0,"96_CP049044","psychrophila",0
"GCF_011044415.1_ASM1104441v1_genomic.fna",1,"91_CP049140","nitroreducens",0
"GCF_011045675.1_ASM1104567v1_genomic.fna",1,"34_CP043395","monteilii",0
"GCF_011045695.1_ASM1104569v1_genomic.fna",1,"34_CP043396","monteilii",0
"GCF_011106815.1_ASM1110681v1_genomic.fna",1,"1_CP045002","aeruginosa",0
"GCF_011106855.1_ASM1110685v1_genomic.fna",0,"111_CP045858","balearica",0
"GCF_011319785.1_ASM1131978v1_genomic.fna",1,"56_JAANPO010000100","otitidis",0
"GCF_011319855.1_ASM1131985v1_genomic.fna",1,"56_JAANPK010000100","otitidis",0
"GCF_011319865.1_ASM1131986v1_genomic.fna",1,"56_JAANPJ010000100","otitidis",0
"GCF_011319895.1_ASM1131989v1_genomic.fna",1,"56_JAANPM010000100","otitidis",0
"GCF_011319905.1_ASM1131990v1_genomic.fna",1,"56_JAANPL010000099","otitidis",0
"GCF_011319935.1_ASM1131993v1_genomic.fna",1,"56_JAANPN010000100","otitidis",0
"GCF_011319955.1_ASM1131995v1_genomic.fna",1,"56_JAANPP010000100","otitidis",0
"GCF_011319975.1_ASM1131997v1_genomic.fna",1,"56_JAANPQ010000099","otitidis",0
"GCF_011319985.1_ASM1131998v1_genomic.fna",1,"56_JAANPS010000056","otitidis",0
"GCF_011320015.1_ASM1132001v1_genomic.fna",1,"56_JAANPT010000039","otitidis",0
"GCF_011320055.1_ASM1132005v1_genomic.fna",1,"56_JAANPU010000191","otitidis",0
"GCF_011466835.1_ASM1146683v1_genomic.fna",1,"1_CP045916","aeruginosa",0
"GCF_011634585.1_ASM1163458v1_genomic.fna",1,"1_VLOE01000100","aeruginosa",0
"GCF_011636575.1_ASM1163657v1_genomic.fna",0,"9_JAAPAU010000001","peli",0
"GCF_011682995.1_ASM1168299v1_genomic.fna",1,"1_VCOX01000001","aeruginosa",0
"GCF_011683035.1_ASM1168303v1_genomic.fna",1,"1_VCOW01000001","aeruginosa",0
"GCF_011683045.1_ASM1168304v1_genomic.fna",1,"1_VCOU01000001","aeruginosa",0
"GCF_011683055.1_ASM1168305v1_genomic.fna",1,"1_VCOV01000001","aeruginosa",0
"GCF_011683115.1_ASM1168311v1_genomic.fna",1,"1_VCOT01000001","aeruginosa",0
"GCF_900004645.1_PSEFL294_LIB5400_genomic.fna",1,"9_CVTJ01000061","poae",0
"GCF_900004755.1_PSEFL294_LIB5742_genomic.fna",1,"9_CVTS01000067","brenneri",0
"GCF_900005845.1_201_Pa14_contigs_500_genomic.fna",1,"1_CVON01000001","aeruginosa",0
"GCF_900005955.1_PSEFL294_LIB5395_genomic.fna",1,"9_CVTH01000091","marginalis",0
"GCF_900006605.1_PSEFL294_LIB5413_genomic.fna",1,"9_CVTT01000084","salomonii",0
"GCF_900067035.1_PSEFL294_LIB5394_genomic.fna",1,"9_FKLB01000069","marginalis",0
"GCF_900069025.1_ASM90006902v1_genomic.fna",1,"1_LN870292","aeruginosa",0
"GCF_900070375.1_PAO1OR_genomic.fna",1,"1_LN871187","aeruginosa",0
"GCF_900095245.1_ASM90009524v1_genomic.fna",1,"16_FMCZ01000022","chlororaphis",0
"GCF_900095805.1_PA14Or_genomic.fna",1,"1_LT608330","aeruginosa",0
"GCF_900099645.1_IMG-taxon_2671180067_annotated_assembly_genomic.fna",0,"176_FMTL01000017","peli",1
"GCF_900099945.1_IMG-taxon_2671180033_annotated_assembly_genomic.fna",1,"129_FNEC01000101","citronellolis_group",1
"GCF_900100285.1_IMG-taxon_2663762782_annotated_assembly_genomic.fna",0,"93_FNFD01000061","indica",1
"GCF_900100365.1_IMG-taxon_2667527432_annotated_assembly_genomic.fna",0,"22_FNKU01000007","cannabina",1
"GCF_900100535.1_IMG-taxon_2663762794_annotated_assembly_genomic.fna",1,"87_FNDG01000051","flavescens",1
"GCF_900100935.1_IMG-taxon_2599185288_annotated_assembly_genomic.fna",1,"9_FMUC01000033","marginalis",0
"GCF_900101035.1_IMG-taxon_2636416169_annotated_assembly_genomic.fna",1,"3_LT629699","synxantha_group",1
"GCF_900101085.1_IMG-taxon_2639762651_annotated_assembly_genomic.fna",1,"208_FNKM01000002","grimontii",1
"GCF_900101185.1_IMG-taxon_2636416191_annotated_assembly_genomic.fna",1,"157_FNKR01000003","gessardii",1
"GCF_900101415.1_IMG-taxon_2636416187_annotated_assembly_genomic.fna",0,"5_LT629687","koreensis",1
"GCF_900101515.1_IMG-taxon_2596583557_annotated_assembly_genomic.fna",0,"64_FMUP01000020","flexibilis",0
"GCF_900102035.1_IMG-taxon_2667527225_annotated_assembly_genomic.fna",1,"36_LT629689","extremaustralis",1
"GCF_900102045.1_IMG-taxon_2639762638_annotated_assembly_genomic.fna",0,"13_FNKJ01000003","moorei",1
"GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic.fna",0,"126_LT629691","thivervalensis",1
"GCF_900102335.1_IMG-taxon_2671180043_annotated_assembly_genomic.fna",1,"178_FNBM01000017","seleniipraecipitans",1
"GCF_900102635.1_IMG-taxon_2663762777_annotated_assembly_genomic.fna",0,"82_FMZQ01000043","alcaliphila_group",1
"GCF_900102665.1_IMG-taxon_2663763601_annotated_assembly_genomic.fna",0,"63_FMWB01000058","oryzihabitans_group",1
"GCF_900102675.1_IMG-taxon_2663763604_annotated_assembly_genomic.fna",1,"37_FMYX01000029","guariconensis",1
"GCF_900102935.1_IMG-taxon_2599185181_annotated_assembly_genomic.fna",1,"9_FMWI01000027","protegens",0
"GCF_900103205.1_IMG-taxon_2599185163_annotated_assembly_genomic.fna",1,"9_FMWW01000022","protegens",0
"GCF_900103225.1_IMG-taxon_2663762773_annotated_assembly_genomic.fna",0,"81_FNJH01000010","congelans",1
"GCF_900103245.1_IMG-taxon_2639762602_annotated_assembly_genomic.fna",0,"26_LT629713","brassicacearum_group",1
"GCF_900103335.1_IMG-taxon_2599185186_annotated_assembly_genomic.fna",1,"9_FMXL01000029","protegens",0
"GCF_900103345.1_IMG-taxon_2636416017_annotated_assembly_genomic.fna",1,"115_LT629702","azotoformans",1
"GCF_900103375.1_IMG-taxon_2602042028_annotated_assembly_genomic.fna",0,"111_FNHO01000023","balearica",0
"GCF_900103705.1_IMG-taxon_2639762560_annotated_assembly_genomic.fna",0,"21_FNLA01000002","lundensis",1
"GCF_900103725.1_IMG-taxon_2600255389_annotated_assembly_genomic.fna",0,"9_FMXG01000015","alcaliphila_group",0
"GCF_900103845.1_IMG-taxon_2663762768_annotated_assembly_genomic.fna",0,"28_FNIJ01000031","jinjuensis",1
"GCF_900103965.1_IMG-taxon_2639762637_annotated_assembly_genomic.fna",1,"49_LT629706","poae",1
"GCF_900104015.1_IMG-taxon_2667527209_annotated_assembly_genomic.fna",0,"61_FNIK01000054","cichorii",1
"GCF_900104125.1_IMG-taxon_2639762506_annotated_assembly_genomic.fna",0,"124_LT629709","reinekei",1
"GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna",1,"27_LT629708","extremorientalis",1
"GCF_900104715.1_IMG-taxon_2636416064_annotated_assembly_genomic.fna",1,"16_LT629738","chlororaphis",0
"GCF_900104735.1_IMG-taxon_2636416176_annotated_assembly_genomic.fna",0,"103_LT629746","lini",1
"GCF_900104825.1_IMG-taxon_2639762632_annotated_assembly_genomic.fna",0,"76_FNRS01000002","taetrolens",1
"GCF_900104875.1_IMG-taxon_2642422516_annotated_assembly_genomic.fna",1,"146_FNSP01000007","panacis",1
"GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly_genomic.fna",1,"50_LT629760","trivialis",1
"GCF_900104905.1_IMG-taxon_2639762619_annotated_assembly_genomic.fna",0,"55_FNTC01000002","jessenii",1
"GCF_900104915.1_IMG-taxon_2636416193_annotated_assembly_genomic.fna",1,"41_LT629753","cedrina",1
"GCF_900104975.1_IMG-taxon_2675902959_annotated_assembly_genomic.fna",0,"9_LT629756","granadensis",0
"GCF_900104985.1_IMG-taxon_2636416019_annotated_assembly_genomic.fna",1,"16_LT629747","chlororaphis",0
"GCF_900105115.1_IMG-taxon_2667527224_annotated_assembly_genomic.fna",0,"123_FNRV01000002","mohnii",1
"GCF_900105155.1_IMG-taxon_2663762789_annotated_assembly_genomic.fna",0,"141_LT629762","prosekii",1
"GCF_900105185.1_IMG-taxon_2667528183_annotated_assembly_genomic.fna",1,"161_FNTJ01000004","saponiphila",1
"GCF_900105285.1_IMG-taxon_2639762618_annotated_assembly_genomic.fna",0,"35_LT629767","umsongensis",1
"GCF_900105325.1_IMG-taxon_2639762561_annotated_assembly_genomic.fna",1,"116_FNSU01000004","marginalis",1
"GCF_900105355.1_IMG-taxon_2687453785_annotated_assembly_genomic.fna",0,"184_FNSC01000003","anguilliseptica",1
"GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic.fna",1,"97_LT629777","asplenii_group",1
"GCF_900105485.1_IMG-taxon_2667527397_annotated_assembly_genomic.fna",0,"100_LT629778","granadensis",1
"GCF_900105495.1_IMG-taxon_2636416079_annotated_assembly_genomic.fna",0,"14_FNTF01000002","frederiksbergensis",1
"GCF_900105555.1_IMG-taxon_2675903003_annotated_assembly_genomic.fna",0,"215_FNTZ01000002","coleopterorum",1
"GCF_900105575.1_IMG-taxon_2639763190_annotated_assembly_genomic.fna",1,"135_LT629801","rhodesiae",1
"GCF_900105635.1_IMG-taxon_2639762655_annotated_assembly_genomic.fna",0,"130_FNTT01000002","brassicacearum_group",1
"GCF_900105675.1_IMG-taxon_2667527385_annotated_assembly_genomic.fna",1,"79_LT629786","synxantha_group",1
"GCF_900105735.1_IMG-taxon_2667528168_annotated_assembly_genomic.fna",1,"172_LT629793","yamanorum",1
"GCF_900105795.1_IMG-taxon_2636416190_annotated_assembly_genomic.fna",1,"114_LT629782","orientalis",1
"GCF_900105805.1_IMG-taxon_2639762633_annotated_assembly_genomic.fna",0,"51_LT629788","moraviensis",1
"GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic.fna",1,"38_LT629800","brenneri",1
"GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic.fna",0,"119_LT629803","vancouverensis",1
"GCF_900105835.1_IMG-taxon_2667527431_annotated_assembly_genomic.fna",0,"42_LT629783","fragi",1
"GCF_900105955.1_IMG-taxon_2639763197_annotated_assembly_genomic.fna",1,"74_FNTR01000007","proteolytica",1
"GCF_900105975.1_IMG-taxon_2639762588_annotated_assembly_genomic.fna",1,"7_FNUA01000002","palleroniana",1
"GCF_900106005.1_IMG-taxon_2675902957_annotated_assembly_genomic.fna",0,"121_LT629790","mediterranea",1
"GCF_900106015.1_IMG-taxon_2667527235_annotated_assembly_genomic.fna",0,"216_LT629797","alcaliphila_group",1
"GCF_900106025.1_IMG-taxon_2636416188_annotated_assembly_genomic.fna",0,"69_FNTY01000002","migulae",1
"GCF_900106045.1_IMG-taxon_2667527233_annotated_assembly_genomic.fna",1,"149_LT629802","mucidolens",1
"GCF_900106065.1_IMG-taxon_2636416004_annotated_assembly_genomic.fna",0,"104_LT629796","mandelii",1
"GCF_900106085.1_IMG-taxon_2639763195_annotated_assembly_genomic.fna",0,"60_LT629798","corrugata",1
"GCF_900106095.1_IMG-taxon_2636416038_annotated_assembly_genomic.fna",0,"195_FNUD01000002","deceptionensis",1
"GCF_900106105.1_IMG-taxon_2636416189_annotated_assembly_genomic.fna",0,"96_LT629795","psychrophila",1
"GCF_900106135.1_PSA11_genomic.fna",1,"1_FNLS01000001","aeruginosa",0
"GCF_900106145.1_PSA12_genomic.fna",1,"1_FNLT01000001","aeruginosa",0
"GCF_900106155.1_PSA10_genomic.fna",1,"1_FNLR01000001","aeruginosa",0
"GCF_900106165.1_PSA7_genomic.fna",1,"1_FNLU01000001","aeruginosa",0
"GCF_900106175.1_PSA1_genomic.fna",1,"1_FNLY01000001","aeruginosa",0
"GCF_900106185.1_PSA4_genomic.fna",1,"1_FNLW01000001","aeruginosa",0
"GCF_900106195.1_PSA15_genomic.fna",1,"1_FNLX01000001","aeruginosa",0
"GCF_900106205.1_PSA3_genomic.fna",1,"1_FNLZ01000001","aeruginosa",0
"GCF_900106215.1_PSA5_genomic.fna",1,"1_FNLV01000001","aeruginosa",0
"GCF_900106225.1_PSA2_genomic.fna",1,"1_FNMB01000001","aeruginosa",0
"GCF_900106235.1_PSA6_genomic.fna",1,"1_FNMA01000001","aeruginosa",0
"GCF_900106245.1_PSA8_genomic.fna",1,"1_FNMD01000001","aeruginosa",0
"GCF_900106255.1_PSA9_genomic.fna",1,"1_FNMC01000001","aeruginosa",0
"GCF_900106265.1_PSA13_genomic.fna",1,"1_FNME01000001","aeruginosa",0
"GCF_900106705.1_IMG-taxon_2687453747_annotated_assembly_genomic.fna",0,"0_FNNY01000069","cannabina",0
"GCF_900106915.1_PSA14_genomic.fna",1,"1_FNMS01000001","aeruginosa",0
"GCF_900107155.1_IMG-taxon_2663763605_annotated_assembly_genomic.fna",1,"120_FNOX01000039","salomonii",1
"GCF_900107345.1_IMG-taxon_2687453749_annotated_assembly_genomic.fna",0,"0_FNPP01000047","avellanae",0
"GCF_900108005.1_IMG-taxon_2663762778_annotated_assembly_genomic.fna",0,"31_FNVE01000027","aestusnigri",0
"GCF_900108535.1_IMG-taxon_2675902960_annotated_assembly_genomic.fna",0,"45_LT629970","xanthomarina",1
"GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic.fna",1,"29_LT629972","asplenii_group",1
"GCF_900109155.1_IMG-taxon_2671180034_annotated_assembly_genomic.fna",0,"90_FNZC01000117","oleovorans_group",1
"GCF_900109335.1_IMG-taxon_2599185165_annotated_assembly_genomic.fna",1,"9_FNZP01000022","protegens",0
"GCF_900109505.1_IMG-taxon_2599185257_annotated_assembly_genomic.fna",1,"9_FOAE01000012","chlororaphis",0
"GCF_900109535.1_IMG-taxon_2599185162_annotated_assembly_genomic.fna",1,"9_FOAQ01000020","protegens",0
"GCF_900109735.1_IMG-taxon_2663763602_annotated_assembly_genomic.fna",0,"134_FOAS01000045","hussainii",1
"GCF_900109755.1_IMG-taxon_2667527210_annotated_assembly_genomic.fna",1,"197_FOAR01000077","agarici",0
"GCF_900110655.1_IMG-taxon_2663762771_annotated_assembly_genomic.fna",1,"23_FOEQ01000034","soli",1
"GCF_900110765.1_IMG-taxon_2599185307_annotated_assembly_genomic.fna",0,"9_FOEO01000092","abietaniphila",0
"GCF_900110785.1_IMG-taxon_2599185182_annotated_assembly_genomic.fna",1,"9_FOEY01000027","protegens",0
"GCF_900110795.1_IMG-taxon_2663762783_annotated_assembly_genomic.fna",0,"80_FOEV01000053","luteola_group",1
