match,cleaned_filename,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,sstart,send,species
13_LJRO01000117,63_QPDQ01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDH01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_LJQX01000038,34,8306,0,99.59,99.59200000000001,100,0.0,15213.0,1,8340,tremae
13_LJRO01000117,63_QPCN01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBVE01000082,41,8299,0,99.51,99.508,100,0.0,15175.0,1,8340,tremae
13_LJRO01000117,63_RBUX01000003,49,8291,0,99.41,99.412,100,0.0,15130.0,1,8340,tremae
13_LJRO01000117,63_QPED01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPCY01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBSH01000144,32,8308,0,99.62,99.616,100,0.0,15224.0,1,8340,tremae
13_LJRO01000117,63_RBSI01000242,32,8308,0,99.62,99.616,100,0.0,15224.0,1,8340,tremae
13_LJRO01000117,63_LJQK01000045,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBOG01000040,35,8305,0,99.58,99.58,100,0.0,15208.0,1,8340,tremae
13_LJRO01000117,63_RBSJ01000040,48,8292,0,99.42,99.42399999999999,100,0.0,15136.0,1,8340,tremae
13_LJRO01000117,63_QPCW01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_LGKZ01000003,34,8306,0,99.59,99.59200000000001,100,0.0,15213.0,1,8340,tremae
13_LJRO01000117,63_QPCL01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBPK01000053,20,8320,0,99.76,99.76,100,0.0,15291.0,1,8340,tremae
13_LJRO01000117,63_RBTK01000203,60,8280,0,99.28,99.281,100,0.0,15069.0,1,8340,tremae
13_LJRO01000117,63_RBQJ01000114,46,8294,0,99.45,99.448,100,0.0,15147.0,1,8340,tremae
13_LJRO01000117,63_RBTA01000048,34,8306,0,99.59,99.59200000000001,100,0.0,15213.0,1,8340,tremae
13_LJRO01000117,63_QPCZ01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_LJRT01000052,24,8316,0,99.71,99.712,100,0.0,15269.0,1,8340,tremae
13_LJRO01000117,63_RBSY01000143,28,8312,0,99.66,99.664,100,0.0,15247.0,1,8340,tremae
13_LJRO01000117,63_QPDN01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDU01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_JTHM01000001,41,8299,0,99.51,99.508,100,0.0,15175.0,1,8340,tremae
13_LJRO01000117,63_QPDR01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDK01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPCQ01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPCV01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDG01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDC01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDB01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBOP01000190,56,8284,0,99.33,99.329,100,0.0,15091.0,1,8340,tremae
13_LJRO01000117,63_RBSZ01000106,28,8312,0,99.66,99.664,100,0.0,15247.0,1,8340,tremae
13_LJRO01000117,63_QPDA01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPCM01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDL01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDV01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_JUEU01000001,41,8299,0,99.51,99.508,100,0.0,15175.0,1,8340,tremae
13_LJRO01000117,63_QPDD01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBVB01000025,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDM01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,13_AVEL02000164,27,8313,0,99.68,99.676,100,0.0,15252.0,1,8340,tremae
13_LJRO01000117,63_RBOZ01000032,35,8305,0,99.58,99.58,100,0.0,15208.0,1,8340,tremae
13_LJRO01000117,63_QPCT01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPCX01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPDJ01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBVD01000087,41,8299,0,99.51,99.508,100,0.0,15175.0,1,8340,tremae
13_LJRO01000117,63_QPCS01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_RBUJ01000144,32,8308,0,99.62,99.616,100,0.0,15224.0,1,8340,tremae
13_LJRO01000117,63_QPDW01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPEH01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
13_LJRO01000117,63_QPEC01000001,27,8313,0,99.68,99.676,100,0.0,15252.0,1,8340,tremae
13_LJRO01000117,63_QPEF01000001,26,8314,0,99.69,99.68799999999999,100,0.0,15258.0,1,8340,tremae
198_FNTZ01000002,4_UUJT01000075,485,7851,2,94.16,94.15899999999999,100,0.0,12698.0,1,8337,coleopterorum
198_FNTZ01000002,198_FNTZ01000002,0,8337,0,100.0,100.0,100,0.0,15396.0,1,8337,coleopterorum
198_FNTZ01000002,4_AJWX01000001,816,7508,29,89.88,89.884,100,0.0,10717.0,1,8337,coleopterorum
198_FNTZ01000002,4_LMOC01000001,90,8247,0,98.92,98.92,100,0.0,14898.0,1,8337,coleopterorum
198_FNTZ01000002,4_UUKF01000108,470,7866,2,94.34,94.339,100,0.0,12781.0,1,8337,coleopterorum
198_FNTZ01000002,4_UVIF01000010,478,7858,2,94.24,94.243,100,0.0,12737.0,1,8337,coleopterorum
198_FNTZ01000002,4_UUJH01000062,109,8228,0,98.69,98.693,100,0.0,14792.0,1,8337,coleopterorum
198_FNTZ01000002,4_UTAV01000001,103,8234,0,98.76,98.765,100,0.0,14826.0,1,8337,coleopterorum
198_FNTZ01000002,4_UVTF01000028,478,7858,2,94.24,94.243,100,0.0,12737.0,1,8337,coleopterorum
198_FNTZ01000002,4_LGIR01000032,94,8243,0,98.87,98.87200000000001,100,0.0,14875.0,1,8337,coleopterorum
198_FNTZ01000002,4_UTCO01001301,471,7865,2,94.33,94.32700000000001,100,0.0,12776.0,1,8337,coleopterorum
198_FNTZ01000002,4_UVZE01000071,478,7858,2,94.24,94.243,100,0.0,12737.0,1,8337,coleopterorum
97_LT629796,4_QGGS01000001,264,8074,9,96.73,96.729,99,0.0,13893.0,1,8347,mandelii
97_LT629796,4_SISB01000100,256,8091,0,96.93,96.93299999999999,99,0.0,13996.0,1,8347,mandelii
97_LT629796,4_POFK01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POEN01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,97_LT629796,0,8349,0,100.0,100.0,100,0.0,15418.0,1,8349,mandelii
97_LT629796,4_RXHX01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,mandelii
97_LT629796,4_POFF01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFJ01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFB01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFM01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_VIUF01000001,29,8320,0,99.65,99.65299999999999,100,0.0,15258.0,1,8349,mandelii
97_LT629796,97_BDAF01000001,0,8349,0,100.0,100.0,100,0.0,15418.0,1,8349,mandelii
97_LT629796,4_POFD01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POEW01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFC01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFI01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POEO01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,24_MOBK01000001,253,8090,5,96.91,96.90899999999999,99,0.0,13982.0,1,8347,mandelii
97_LT629796,97_VFIM01000096,0,8349,0,100.0,100.0,100,0.0,15418.0,1,8349,mandelii
97_LT629796,4_POEQ01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFH01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POER01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POES01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFE01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POEV01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_MPIP01000100,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,mandelii
97_LT629796,4_POEX01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,12_MOBQ01000056,254,8094,2,96.93,96.934,100,0.0,14000.0,1,8349,mandelii
97_LT629796,4_POEZ01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFG01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_VIUJ01000001,29,8320,0,99.65,99.65299999999999,100,0.0,15258.0,1,8349,mandelii
97_LT629796,4_POEP01001000,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFA01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,97_CP005960,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,mandelii
97_LT629796,4_AKJS01000001,280,8055,15,96.47,96.46700000000001,99,0.0,13771.0,1,8347,mandelii
97_LT629796,4_POEU01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POEY01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_POFL01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
97_LT629796,4_CP029482,210,8132,8,97.39,97.389,100,0.0,14205.0,1,8349,mandelii
97_LT629796,9_LACE01000001,260,8078,9,96.78,96.777,99,0.0,13915.0,1,8347,mandelii
97_LT629796,4_POET01000100,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,mandelii
2_015740,2_BBQQ01000001,819,7517,10,90.07,90.06700000000002,99,0.0,10811.0,1,8338,stutzeri
2_015740,2_RHRA01000010,123,8217,0,98.53,98.525,100,0.0,14720.0,1,8340,stutzeri
2_015740,2_AMVM01000001,73,8267,0,99.12,99.125,100,0.0,14997.0,1,8340,stutzeri
2_015740,4_AZSV01000001,606,7730,7,92.65,92.65299999999999,99,0.0,12004.0,1,8338,stutzeri
2_015740,2_RHRE01000010,67,8273,0,99.2,99.197,100,0.0,15031.0,1,8340,stutzeri
2_015740,2_015740,0,8340,0,100.0,100.0,100,0.0,15402.0,1,8340,stutzeri
2_015740,2_MQMM01000008,810,7524,14,90.13,90.12899999999999,99,0.0,10839.0,1,8338,stutzeri
2_015740,43_MDEM01000001,882,7445,22,89.17,89.17200000000004,99,0.0,10390.0,1,8338,stutzeri
2_015740,2_RHRL01000010,76,8264,0,99.09,99.089,100,0.0,14981.0,1,8340,stutzeri
2_015740,4_RHQQ01000010,876,7454,16,89.31,89.31200000000004,99,0.0,10456.0,1,8338,stutzeri
2_015740,4_AMSL01000001,790,7542,18,90.32,90.323,99,0.0,10927.0,1,8338,stutzeri
2_015740,205_99A1,1000,7333,14,87.85,87.852,100,0.0,9784.0,1,8340,stutzeri
2_015740,2_017532,71,8269,0,99.15,99.149,100,0.0,15008.0,1,8340,stutzeri
2_015740,205_109A1,64,8276,0,99.23,99.23299999999999,100,0.0,15047.0,1,8340,stutzeri
2_015740,2_PZYR01000010,72,8268,0,99.14,99.137,100,0.0,15003.0,1,8340,stutzeri
2_015740,2_RHRJ01000010,78,8262,0,99.06,99.065,100,0.0,14970.0,1,8340,stutzeri
2_015740,4_RFFL01000001,887,7443,16,89.18,89.18,99,0.0,10395.0,1,8338,stutzeri
2_015740,2_RHRC01000010,356,7983,2,95.71,95.708,100,0.0,13418.0,1,8340,stutzeri
2_015740,2_RHRI01000010,78,8262,0,99.06,99.065,100,0.0,14970.0,1,8340,stutzeri
2_015740,4_CP029772,365,7974,2,95.6,95.6,100,0.0,13369.0,1,8340,stutzeri
2_015740,2_JVYC01000001,82,8258,0,99.02,99.01700000000001,100,0.0,14947.0,1,8340,stutzeri
2_015740,2_AJXE01000001,728,7606,14,91.11,91.11200000000001,99,0.0,11293.0,1,8338,stutzeri
2_015740,2_POUT01000010,627,7709,7,92.4,92.40100000000001,99,0.0,11888.0,1,8338,stutzeri
2_015740,2_POUJ01000001,311,8029,0,96.27,96.271,100,0.0,13679.0,1,8340,stutzeri
2_015740,2_UGVA01000008,879,7452,14,89.3,89.29899999999998,99,0.0,10451.0,1,8338,stutzeri
2_015740,2_RHRM01000010,76,8264,0,99.09,99.089,100,0.0,14981.0,1,8340,stutzeri
2_015740,2_QLAB01000053,71,8269,0,99.15,99.149,100,0.0,15008.0,1,8340,stutzeri
2_015740,2_LR134319,46,8294,0,99.45,99.448,100,0.0,15147.0,1,8340,stutzeri
2_015740,2_RHRQ01000100,76,8264,0,99.09,99.089,100,0.0,14981.0,1,8340,stutzeri
2_015740,126_RHQU01000010,995,7330,29,87.74,87.742,99,0.0,9727.0,1,8338,stutzeri
2_015740,2_RHRK01000010,81,8257,0,99.03,99.029,99,0.0,14949.0,1,8338,stutzeri
2_015740,2_LDWB01000126,75,8265,0,99.1,99.101,100,0.0,14986.0,1,8340,stutzeri
2_015740,2_RHQV01000010,73,8267,0,99.12,99.125,100,0.0,14997.0,1,8340,stutzeri
2_015740,2_009434,83,8257,0,99.0,99.005,100,0.0,14942.0,1,8340,stutzeri
2_015740,2_ALJB01000001,89,8251,0,98.93,98.93299999999999,100,0.0,14909.0,1,8340,stutzeri
2_015740,126_CCSF01000001,998,7327,29,87.71,87.706,99,0.0,9710.0,1,8338,stutzeri
2_015740,2_RHRF01000010,78,8262,0,99.06,99.065,100,0.0,14970.0,1,8340,stutzeri
2_015740,205_8A1,890,7442,12,89.19,89.19,99,0.0,10401.0,1,8338,stutzeri
2_015740,2_POUK01000010,797,7539,10,90.33,90.331,99,0.0,10933.0,1,8338,stutzeri
2_015740,205_62A4,894,7437,14,89.12,89.119,99,0.0,10368.0,1,8338,stutzeri
2_015740,2_MDGV01000001,88,8252,0,98.94,98.945,100,0.0,14914.0,1,8340,stutzeri
2_015740,2_RHRN01000010,71,8269,0,99.15,99.149,100,0.0,15008.0,1,8340,stutzeri
2_015740,2_RHQW01000010,93,8245,0,98.88,98.885,99,0.0,14883.0,1,8338,stutzeri
2_015740,2_CP040460,821,7515,10,90.04,90.04299999999998,99,0.0,10800.0,1,8338,stutzeri
2_015740,2_MUEH01000001,74,8266,0,99.11,99.113,100,0.0,14992.0,1,8340,stutzeri
2_015740,2_RHRB01000010,74,8264,0,99.11,99.11200000000001,99,0.0,14988.0,1,8338,stutzeri
2_015740,2_CP025149,164,8176,0,98.03,98.03399999999999,100,0.0,14493.0,1,8340,stutzeri
2_015740,4_SJSS01000010,1000,7333,14,87.85,87.852,100,0.0,9784.0,1,8340,stutzeri
2_015740,2_MWUI01000100,74,8266,0,99.11,99.113,100,0.0,14992.0,1,8340,stutzeri
2_015740,2_RHRG01000010,78,8262,0,99.06,99.065,100,0.0,14970.0,1,8340,stutzeri
2_015740,2_AKYE01000001,66,8274,0,99.21,99.209,100,0.0,15036.0,1,8340,stutzeri
2_015740,2_KK020675,767,7573,0,90.8,90.803,100,0.0,11153.0,1,8340,stutzeri
2_015740,2_RHQY01000100,69,8271,0,99.17,99.17299999999999,100,0.0,15019.0,1,8340,stutzeri
2_015740,2_LWEF01000001,389,7950,2,95.31,95.31200000000001,100,0.0,13236.0,1,8340,stutzeri
2_015740,4_LKKL01000001,888,7443,14,89.19,89.191,99,0.0,10401.0,1,8338,stutzeri
2_015740,205_95A6,893,7437,20,89.07,89.066,100,0.0,10344.0,1,8340,stutzeri
2_015740,2_NCKS02000001,64,8276,0,99.23,99.23299999999999,100,0.0,15047.0,1,8340,stutzeri
2_015740,4_LKKJ01000001,896,7436,12,89.12,89.118,99,0.0,10368.0,1,8338,stutzeri
2_015740,2_RHRH01000010,78,8262,0,99.06,99.065,100,0.0,14970.0,1,8340,stutzeri
2_015740,2_RIAN01000010,61,8279,0,99.27,99.26899999999999,100,0.0,15064.0,1,8340,stutzeri
2_015740,2_RHQX01000010,69,8271,0,99.17,99.17299999999999,100,0.0,15019.0,1,8340,stutzeri
2_015740,2_RHQZ01000010,66,8272,0,99.21,99.208,99,0.0,15032.0,1,8338,stutzeri
2_015740,2_RHRO01000010,76,8264,0,99.09,99.089,100,0.0,14981.0,1,8340,stutzeri
2_015740,205_69C1,77,8261,0,99.08,99.07700000000001,99,0.0,14971.0,1,8338,stutzeri
2_015740,2_CP027664,47,8291,0,99.44,99.436,99,0.0,15138.0,1,8338,stutzeri
2_015740,2_SRXR01000010,71,8269,0,99.15,99.149,100,0.0,15008.0,1,8340,stutzeri
2_015740,2_CP011854,74,8266,0,99.11,99.113,100,0.0,14992.0,1,8340,stutzeri
2_015740,2_NFZU01000001,91,8247,0,98.91,98.90899999999999,99,0.0,14894.0,1,8338,stutzeri
2_015740,2_JVNQ01000030,72,8268,0,99.14,99.137,100,0.0,15003.0,1,8340,stutzeri
2_015740,2_RHRP01000010,176,8164,0,97.89,97.89,100,0.0,14427.0,1,8340,stutzeri
2_015740,2_018177,872,7458,16,89.36,89.36,99,0.0,10479.0,1,8338,stutzeri
2_015740,2_RXOW01000010,123,8217,0,98.53,98.525,100,0.0,14720.0,1,8340,stutzeri
2_015740,2_JXTL01000005,72,8268,0,99.14,99.137,100,0.0,15003.0,1,8340,stutzeri
2_015740,4_JMFZ01000001,822,7514,10,90.03,90.031,99,0.0,10794.0,1,8338,stutzeri
2_015740,2_RHRD01000010,74,8266,0,99.11,99.113,100,0.0,14992.0,1,8340,stutzeri
2_015740,2_LSVE01000001,54,8286,0,99.35,99.353,100,0.0,15103.0,1,8340,stutzeri
31_BBQC01000022,31_UGUT01000008,50,8293,0,99.4,99.40100000000001,100,0.0,15130.0,1,8343,mendocina
31_BBQC01000022,31_SCGB01000010,63,8280,0,99.24,99.245,100,0.0,15058.0,1,8343,mendocina
31_BBQC01000022,31_CP013124,102,8241,0,98.78,98.777,100,0.0,14842.0,1,8343,mendocina
31_BBQC01000022,31_BBQC01000022,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,mendocina
31_BBQC01000022,31_SCFV01000010,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,mendocina
31_BBQC01000022,31_015410,75,8268,0,99.1,99.101,100,0.0,14992.0,1,8343,mendocina
31_BBQC01000022,31_JOVT01000001,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,mendocina
31_BBQC01000022,31_LR134290,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,mendocina
31_BBQC01000022,31_UGUU01000002,53,8290,0,99.36,99.365,100,0.0,15114.0,1,8343,mendocina
31_BBQC01000022,31_SCFW01000010,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,mendocina
84_FNZC01000117,4_JPRQ01000001,33,8310,0,99.6,99.604,100,0.0,15224.0,1,8343,oleovorans
84_FNZC01000117,84_NIUB01000001,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,oleovorans
84_FNZC01000117,4_CP031606,29,8314,0,99.65,99.652,100,0.0,15247.0,1,8343,oleovorans
84_FNZC01000117,84_FNZC01000117,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,oleovorans
84_FNZC01000117,136_HG916826,13,8330,0,99.84,99.844,100,0.0,15335.0,1,8343,oleovorans
84_FNZC01000117,84_BDAL01000001,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,oleovorans
84_FNZC01000117,84_UGUV01000005,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,oleovorans
84_FNZC01000117,136_LK391695,14,8329,0,99.83,99.83200000000001,100,0.0,15330.0,1,8343,oleovorans
138_KE384407,4_QLAF01000001,846,7486,28,89.55,89.545,100,0.0,10571.0,1,8346,azotifigens
138_KE384407,138_KE384407,0,8346,0,100.0,100.0,100,0.0,15413.0,1,8346,azotifigens
138_KE384407,4_RBZQ01000001,849,7483,20,89.6,89.595,99,0.0,10591.0,1,8342,azotifigens
138_KE384407,4_QLAE01000001,850,7482,28,89.5,89.49799999999998,100,0.0,10549.0,1,8346,azotifigens
138_KE384407,4_QLAG01000001,847,7485,28,89.53,89.53299999999999,100,0.0,10565.0,1,8346,azotifigens
138_KE384407,205_115A1,993,7340,26,87.81,87.81,100,0.0,9768.0,1,8346,azotifigens
24_LT629713,24_KI783320,7,8333,0,99.92,99.916,100,0.0,15363.0,1,8340,brassicacearum
24_LT629713,4_PHHS01000001,7,8333,0,99.92,99.916,100,0.0,15363.0,1,8340,brassicacearum
24_LT629713,24_015379,4,8336,0,99.95,99.95200000000001,100,0.0,15380.0,1,8340,brassicacearum
24_LT629713,4_KI911372,9,8331,0,99.89,99.89200000000001,100,0.0,15352.0,1,8340,brassicacearum
24_LT629713,24_MOBG01000001,6,8334,0,99.93,99.928,100,0.0,15368.0,1,8340,brassicacearum
24_LT629713,24_VZPJ01000001,0,8340,0,100.0,100.0,100,0.0,15402.0,1,8340,brassicacearum
24_LT629713,4_FNYG01000048,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,9_CM001512,2,8338,0,99.98,99.976,100,0.0,15391.0,1,8340,brassicacearum
24_LT629713,9_LNAB02000001,143,8197,0,98.29,98.285,100,0.0,14609.0,1,8340,brassicacearum
24_LT629713,4_FNNL01000034,138,8202,0,98.35,98.345,100,0.0,14637.0,1,8340,brassicacearum
24_LT629713,24_KN639168,1,8339,0,99.99,99.988,100,0.0,15396.0,1,8340,brassicacearum
24_LT629713,24_LT629713,0,8340,0,100.0,100.0,100,0.0,15402.0,1,8340,brassicacearum
24_LT629713,24_MOBF01000032,7,8333,0,99.92,99.916,100,0.0,15363.0,1,8340,brassicacearum
24_LT629713,4_FMXH01000033,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,4_FPAL01000036,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,9_CM001558,311,8029,0,96.27,96.271,100,0.0,13679.0,1,8340,brassicacearum
24_LT629713,4_PVUC01000001,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,4_FOTH01000081,135,8205,0,98.38,98.381,100,0.0,14654.0,1,8340,brassicacearum
24_LT629713,4_FMWA01000061,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,4_FPIX01000089,145,8195,0,98.26,98.26100000000001,100,0.0,14598.0,1,8340,brassicacearum
24_LT629713,24_CP012680,3,8337,0,99.96,99.964,100,0.0,15385.0,1,8340,brassicacearum
24_LT629713,4_LMDO01000001,87,8253,0,98.96,98.95700000000001,100,0.0,14920.0,1,8340,brassicacearum
24_LT629713,4_FNZL01000118,145,8195,0,98.26,98.26100000000001,100,0.0,14598.0,1,8340,brassicacearum
24_LT629713,24_MOBH01000001,6,8334,0,99.93,99.928,100,0.0,15368.0,1,8340,brassicacearum
24_LT629713,9_QQAQ01000001,14,8326,0,99.83,99.83200000000001,100,0.0,15324.0,1,8340,brassicacearum
24_LT629713,4_FOPT01000078,141,8199,0,98.31,98.309,100,0.0,14621.0,1,8340,brassicacearum
24_LT629713,9_CP015225,139,8201,0,98.33,98.333,100,0.0,14632.0,1,8340,brassicacearum
24_LT629713,4_LHVI01000001,314,8026,0,96.24,96.235,100,0.0,13662.0,1,8340,brassicacearum
24_LT629713,9_JXOE01000001,14,8326,0,99.83,99.83200000000001,100,0.0,15324.0,1,8340,brassicacearum
24_LT629713,123_QEKL01000001,140,8200,0,98.32,98.321,100,0.0,14626.0,1,8340,brassicacearum
24_LT629713,24_LHVD01000001,8,8332,0,99.9,99.904,100,0.0,15357.0,1,8340,brassicacearum
24_LT629713,24_KN360947,0,8340,0,100.0,100.0,100,0.0,15402.0,1,8340,brassicacearum
24_LT629713,24_CP034725,0,8340,0,100.0,100.0,100,0.0,15402.0,1,8340,brassicacearum
24_LT629713,4_FMTR01000058,140,8200,0,98.32,98.321,100,0.0,14626.0,1,8340,brassicacearum
24_LT629713,4_FMYA01000123,145,8195,0,98.26,98.26100000000001,100,0.0,14598.0,1,8340,brassicacearum
24_LT629713,24_CP014693,6,8334,0,99.93,99.928,100,0.0,15368.0,1,8340,brassicacearum
146_FNSP01000007,4_QUNQ01000001,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,panacis
146_FNSP01000007,4_LFMW01000001,341,8001,8,95.82,95.82,100,0.0,13479.0,1,8343,panacis
146_FNSP01000007,4_POFS01000100,339,8002,4,95.89,95.89,100,0.0,13507.0,1,8343,panacis
146_FNSP01000007,4_CP026880,27,8316,0,99.68,99.676,100,0.0,15258.0,1,8343,panacis
146_FNSP01000007,4_POEA01000100,32,8311,0,99.62,99.616,100,0.0,15230.0,1,8343,panacis
146_FNSP01000007,46_JYLL01000010,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,panacis
146_FNSP01000007,4_POFZ01000100,339,8002,4,95.89,95.89,100,0.0,13507.0,1,8343,panacis
146_FNSP01000007,46_MULN01000112,1,8342,0,99.99,99.988,100,0.0,15402.0,1,8343,panacis
146_FNSP01000007,34_VTFH01000001,336,8005,4,95.93,95.926,100,0.0,13524.0,1,8343,panacis
146_FNSP01000007,46_RXYI01000099,29,8314,0,99.65,99.652,100,0.0,15247.0,1,8343,panacis
