Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity
GCF_900601485.1_p8.B6_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900601495.1_p8.B8_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900601605.1_p8.C8_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.21,0.0
GCF_900601675.1_p8.D9_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,1.04,28.57
GCF_900601745.1_p8.D4_genomic,Pseudomonas (5),182,833,312,0,808,25,0,0,0,100.0,3.03,36.0
GCF_900601755.1_p8.D2_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.14,0.0
GCF_900601775.1_p8.E2_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.37,0.0
GCF_900601895.1_p8.G1_genomic,Pseudomonas (5),182,833,312,0,819,14,0,0,0,100.0,1.46,42.86
GCF_900601935.1_p8.F4_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900602125.1_p8.H6_genomic,Pseudomonas (5),182,833,312,0,822,11,0,0,0,100.0,1.11,36.36
GCF_900602245.1_p9.A8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.17,0.0
GCF_900602355.1_p9.B12_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900602365.1_p9.C10_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900602535.1_p9.D12_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.32,25.0
GCF_900602555.1_p9.D3_genomic,Pseudomonas (5),182,833,312,1,816,16,0,0,0,99.68,1.85,62.5
GCF_900602765.1_p9.F6_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900602945.1_p9.H1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900636845.1_44858_G01_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_900638035.1_55147_C01_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_902202765.1_BS2373_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,0.0
GCF_902497675.1_PS681_genomic,Pseudomonas (5),182,833,312,0,829,3,1,0,0,100.0,0.83,66.67
GCF_000629145.1_Pseu_aeru_BWH029_V1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_000794005.1_AZPAE14916_genomic,Pseudomonas (5),182,833,312,10,821,2,0,0,0,98.7,0.13,0.0
GCF_000797025.1_AZPAE14719_genomic,Pseudomonas (5),182,833,312,2,826,5,0,0,0,99.6,0.47,0.0
GCF_001062775.1_ASM106277v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.63,0.46,0.0
GCF_001401235.1_PziICMP8921_genomic,Pseudomonas (5),182,833,312,1,824,8,0,0,0,99.84,0.78,50.0
GCF_001452205.1_WH-SGI-V-07640_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.81,0.0
GCF_001630725.1_ASM163072v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.35,14.29
GCF_001836405.1_ASM183640v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002091595.1_ASM209159v1_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.85,0.0
GCF_002326095.1_ASM232609v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002330925.1_ASM233092v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_002915615.1_ASM291561v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.66,0.0
GCF_003332455.1_ASM333245v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.16,0.0
GCF_003698485.1_ASM369848v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_003835445.1_ASM383544v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.52,0.0
GCF_003838685.1_ASM383868v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003975205.1_ASM397520v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.5,0.0
GCF_003976875.1_ASM397687v1_genomic,Pseudomonas (5),182,833,312,1,822,10,0,0,0,99.68,1.79,0.0
GCF_004123545.1_ASM412354v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004374095.1_ASM437409v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.16,0.0
GCF_004374485.1_ASM437448v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_007559125.1_ASM755912v1_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,98.88,0.11,0.0
GCF_900102655.1_IMG-taxon_2599185315_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_900583465.1_p1.H5_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.57,0.0
GCF_900583795.1_p20.D12_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900583895.1_p20.E1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900583995.1_p20.E3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900602915.1_p9.H3_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.33,0.0
GCF_000195105.1_ASM19510v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.79,0.0
GCF_000223945.1_ASM22394v2_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.86,0.0
GCF_000237065.1_ASM23706v1_genomic,Pseudomonas (5),182,833,312,0,824,9,0,0,0,100.0,1.15,0.0
GCF_000281915.1_ASM28191v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.43,0.0
GCF_000297335.1_ASM29733v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_000334035.1_34876_v2.0_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.62,0.0
GCF_000344335.2_ASM34433v2_genomic,Pseudomonas (5),182,833,312,0,824,9,0,0,0,100.0,1.15,77.78
GCF_000344535.1_ICMP18807v1.0_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.87,0.52,0.0
GCF_000350565.1_P.ver1YdBTEX2v.1_genomic,Pseudomonas (5),182,833,312,10,812,11,0,0,0,99.04,1.63,27.27
GCF_000452465.1_Psy1212_130925_2.0_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.35,0.0
GCF_000452585.1_CC457_092313_2.0_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.56,33.33
GCF_000468555.2_ASM46855v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_000480905.1_Pseu_aeru_BL12_V1_genomic,Pseudomonas (5),182,833,312,1,815,17,0,0,0,99.68,2.16,94.12
GCF_000481205.1_Pseu_aeru_BWH025_V1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_000495915.1_PseChl_genomic,Pseudomonas (5),182,833,312,21,768,43,1,0,0,95.03,5.42,86.96
GCF_000512695.2_ASM51269v2_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.19,0.0
GCF_000520315.1_Pseu_aeru_BWHPSA044_V1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.45,33.33
GCF_000520335.1_Pseu_aeru_BWHPSA043_V1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.32,25.0
GCF_000583955.1_ASM58395v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_000629425.1_Pseu_aeru_BWH058_V1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_000647935.2_ASM64793v3_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.63,0.08,0.0
GCF_000698265.1_ASM69826v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_000737795.1_PA_ST235_v.05_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.72,0.0
GCF_000783275.1_ASM78327v1_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.34,0.16,0.0
GCF_000790085.1_AZPAE14861_genomic,Pseudomonas (5),182,833,312,6,822,5,0,0,0,99.2,0.48,0.0
GCF_000790545.1_AZPAE14880_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.52,0.16,0.0
GCF_000790885.1_AZPAE14892_genomic,Pseudomonas (5),182,833,312,11,819,3,0,0,0,98.67,0.29,33.33
GCF_000791125.1_AZPAE14902_genomic,Pseudomonas (5),182,833,312,4,823,6,0,0,0,99.61,0.86,0.0
GCF_000791205.1_AZPAE14923_genomic,Pseudomonas (5),182,833,312,7,819,7,0,0,0,99.13,0.86,0.0
GCF_000791265.1_AZPAE14925_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_000791825.1_AZPAE14963_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_000791885.1_AZPAE14967_genomic,Pseudomonas (5),182,833,312,6,826,1,0,0,0,99.25,0.08,0.0
GCF_000792305.1_AZPAE14983_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,50.0
GCF_000793105.1_AZPAE15022_genomic,Pseudomonas (5),182,833,312,6,826,1,0,0,0,99.31,0.08,0.0
GCF_000793365.1_AZPAE15065_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_000793945.1_AZPAE14940_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.64,0.45,0.0
GCF_000794245.1_AZPAE14834_genomic,Pseudomonas (5),182,833,312,2,826,5,0,0,0,99.6,0.33,20.0
GCF_000797105.1_AZPAE12412_genomic,Pseudomonas (5),182,833,312,6,822,5,0,0,0,99.01,0.48,0.0
GCF_000797245.1_AZPAE12418_genomic,Pseudomonas (5),182,833,312,7,825,1,0,0,0,99.25,0.08,0.0
GCF_000800625.1_PseuPA3G8_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.38,60.0
GCF_000813225.1_ASM81322v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.57,0.0
GCF_000823945.1_LES_CF_sputum_CF03_contigs_10_a1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_000937495.2_ASM93749v2_genomic,Pseudomonas (5),182,833,312,1,830,1,1,0,0,99.68,0.14,25.0
GCF_000968815.1_ASM96881v1_genomic,Pseudomonas (5),182,833,312,2,824,7,0,0,0,99.36,0.91,14.29
GCF_000982125.1_ASM98212v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.57,0.08,0.0
GCF_000982395.1_P.veronii1YB2v1.0_genomic,Pseudomonas (5),182,833,312,0,817,16,0,0,0,100.0,3.15,50.0
GCF_001006455.1_PSt_v01_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_001007395.1_ASM100739v1_genomic,Pseudomonas (5),182,833,312,10,820,3,0,0,0,98.48,0.42,0.0
GCF_001020635.1_ASM102063v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.37,0.0
GCF_001023615.1_ASM102361v1_genomic,Pseudomonas (5),182,833,312,5,825,3,0,0,0,99.34,0.42,0.0
GCF_001024125.1_ASM102412v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.42,0.42,0.0
GCF_001024355.1_ASM102435v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.18,0.42,0.0
GCF_001024615.1_ASM102461v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.4,0.42,0.0
GCF_001034745.1_ASM103474v1_genomic,Pseudomonas (5),182,833,312,4,824,5,0,0,0,99.34,0.63,0.0
GCF_001034945.1_ASM103494v1_genomic,Pseudomonas (5),182,833,312,12,817,4,0,0,0,98.07,0.46,0.0
GCF_001035205.1_ASM103520v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.18,0.42,0.0
GCF_001035305.1_ASM103530v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.45,0.42,0.0
GCF_001035315.1_ASM103531v1_genomic,Pseudomonas (5),182,833,312,5,825,3,0,0,0,99.1,0.42,0.0
GCF_001035385.1_ASM103538v1_genomic,Pseudomonas (5),182,833,312,3,825,5,0,0,0,99.5,0.63,0.0
GCF_001035575.1_ASM103557v1_genomic,Pseudomonas (5),182,833,312,5,824,4,0,0,0,99.34,0.5,25.0
GCF_001036155.1_ASM103615v1_genomic,Pseudomonas (5),182,833,312,6,824,3,0,0,0,99.08,0.42,0.0
GCF_001036385.1_ASM103638v1_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.5,0.42,0.0
GCF_001036495.1_ASM103649v1_genomic,Pseudomonas (5),182,833,312,5,824,4,0,0,0,99.1,0.74,0.0
GCF_001037065.1_ASM103706v1_genomic,Pseudomonas (5),182,833,312,28,800,5,0,0,0,95.39,0.61,0.0
GCF_001060745.1_ASM106074v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.24,0.0
GCF_001180345.1_P1_London_28_IMP_1_04_05_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.4,0.0
GCF_001180565.1_P8_1_South_East_10_VIM_2_07_09_genomic,Pseudomonas (5),182,833,312,5,827,1,0,0,0,99.21,0.08,0.0
GCF_001180605.1_P10_London_6_VIM_2_09_09_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001180805.1_P20_London_17_VIM_2_05_10_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001181425.1_P49_London_7_VIM_2_01_13_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.24,50.0
GCF_001181565.1_P52_2_London_26_VIM_2_02_13_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.4,50.0
GCF_001181965.1_P62_London_9_VIM_2_01_14_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.28,0.08,0.0
GCF_001269575.1_ASM126957v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.57,0.0
GCF_001280755.1_ASM128075v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.3,0.0
GCF_001293705.1_PsB48_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_001373955.1_249_Tsb_4_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001373995.1_255_15_211Ga_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001374615.1_221_15_321Ba_contigs_500_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001400345.1_PgcICMP4323_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.81,33.33
GCF_001400955.1_PriICMP3882_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.87,0.34,25.0
GCF_001420535.1_ASM142053v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.28,0.15,0.0
GCF_001439815.1_G8783_genomic,Pseudomonas (5),182,833,312,0,823,9,1,0,0,100.0,1.23,16.67
GCF_001444975.1_ASM144497v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_001449155.1_WH-SGI-V-07058_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_001449365.1_WH-SGI-V-07051_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.15,0.0
GCF_001449605.1_WH-SGI-V-07174_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001449805.1_WH-SGI-V-07188_genomic,Pseudomonas (5),182,833,312,1,829,2,1,0,0,99.68,0.23,20.0
GCF_001450715.1_WH-SGI-V-07233_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001450825.1_WH-SGI-V-07371_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.55,0.0
GCF_001451325.1_WH-SGI-V-07410_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001451335.1_WH-SGI-V-07409_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001451645.1_WH-SGI-V-07488_genomic,Pseudomonas (5),182,833,312,117,715,1,0,0,0,87.02,0.08,0.0
GCF_001451725.1_WH-SGI-V-07493_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_001452285.1_WH-SGI-V-07644_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001453825.1_WH-SGI-V-07251_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001453985.1_WH-SGI-V-07266_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001454065.1_WH-SGI-V-07277_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.79,0.0
GCF_001454085.1_WH-SGI-V-07574_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.41,0.0
GCF_001454205.1_WH-SGI-V-07295_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.51,0.0
GCF_001516305.2_ASM151630v2_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_001535945.1_ASM153594v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_001537945.1_ASM153794v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.4,0.0
GCF_001538045.1_ASM153804v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_001554545.1_ASM155454v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.65,0.11,0.0
GCF_001554915.1_ASM155491v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_001555035.1_ASM155503v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.66,0.11,0.0
GCF_001555225.1_ASM155522v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.66,0.08,0.0
GCF_001575085.1_ASM157508v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.89,0.08,0.0
GCF_001594325.2_ASM159432v2_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_001642795.1_ASM164279v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.18,0.0
GCF_001721805.1_ASM172180v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.72,33.33
GCF_001765435.1_ASM176543v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.57,0.19,0.0
GCF_001765595.1_ASM176559v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,50.0
GCF_001765755.1_ASM176575v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.19,50.0
GCF_001766115.1_ASM176611v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.35,33.33
GCF_001809775.1_ASM180977v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.44,0.12,0.0
GCF_001836655.1_ASM183665v1_genomic,Pseudomonas (5),182,833,312,7,824,2,0,0,0,98.4,0.4,0.0
GCF_001909445.1_ASM190944v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.56,0.0
GCF_001910045.1_ASM191004v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_001910345.1_ASM191034v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,1.1,0.0
GCF_001921125.1_TRN6635_genomic,Pseudomonas (5),182,833,312,17,814,2,0,0,0,98.46,0.13,0.0
GCF_002002765.1_ASM200276v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_002006545.1_ASM200654v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.97,0.0
GCF_002021595.1_ASM202159v1_genomic,Pseudomonas (5),182,833,312,1,824,8,0,0,0,99.68,0.67,0.0
GCF_002021645.1_ASM202164v1_genomic,Pseudomonas (5),182,833,312,1,822,10,0,0,0,99.68,1.36,0.0
GCF_002025525.1_PaerP37_vs2.0_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.26,0.0
GCF_002027095.1_ASM202709v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.97,0.91,0.0
GCF_002085605.1_ASM208560v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002091555.1_ASM209155v1_genomic,Pseudomonas (5),182,833,312,1,820,11,1,0,0,99.68,2.17,0.0
GCF_002095925.1_ASM209592v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.48,0.0
GCF_002134885.1_ASM213488v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.53,0.0
GCF_002135805.1_ASM213580v1_genomic,Pseudomonas (5),182,833,312,4,828,1,0,0,0,99.47,0.08,0.0
GCF_002136415.1_ASM213641v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,0.0
GCF_002193685.1_ASM219368v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_002216325.1_ASM221632v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002237075.1_ASM223707v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_002263575.1_ASM226357v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.45,33.33
GCF_002263615.1_ASM226361v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_002269015.1_ASM226901v1_genomic,Pseudomonas (5),182,833,312,4,824,5,0,0,0,99.33,0.45,0.0
GCF_002269465.1_ASM226946v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.95,0.19,0.0
GCF_002285195.1_ASM228519v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_002312095.1_ASM231209v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002312145.1_ASM231214v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_002312315.1_ASM231231v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_002312755.1_ASM231275v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_002318025.1_ASM231802v1_genomic,Pseudomonas (5),182,833,312,1,641,191,0,0,0,99.68,21.55,98.95
GCF_002318665.1_ASM231866v1_genomic,Pseudomonas (5),182,833,312,1,816,16,0,0,0,99.96,3.5,87.5
GCF_002325965.1_ASM232596v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.24,0.0
GCF_002329845.1_ASM232984v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002330255.1_ASM233025v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,33.33
GCF_002330305.1_ASM233030v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.63,0.0
GCF_002330625.1_ASM233062v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002330695.1_ASM233069v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_002330875.1_ASM233087v1_genomic,Pseudomonas (5),182,833,312,1,823,9,0,0,0,99.68,1.03,0.0
GCF_002406485.1_ASM240648v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.2,0.0
GCF_002407625.1_ASM240762v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_002411815.1_ASM241181v1_genomic,Pseudomonas (5),182,833,312,3,826,4,0,0,0,99.44,0.32,0.0
GCF_002611605.1_ASM261160v1_genomic,Pseudomonas (5),182,833,312,4,756,73,0,0,0,99.15,8.48,97.26
GCF_002724095.1_P._aeruginosa_X9820_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,50.0
GCF_002750445.1_ASM275044v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_002762615.1_ASM276261v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_002812905.1_ASM281290v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002812925.1_ASM281292v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_002836515.1_ASM283651v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.29,0.0
GCF_002882095.1_FW306-2-1A-C05A_genomic,Pseudomonas (5),182,833,312,0,825,8,0,0,0,100.0,0.8,0.0
GCF_002882335.1_GW460-E13_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.56,0.0
GCF_002882975.1_GW123-5C08_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.56,0.0
GCF_002883015.1_MPR-E5_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.7,0.0
GCF_002883215.1_FW305-BF8_genomic,Pseudomonas (5),182,833,312,1,824,8,0,0,0,99.95,0.71,0.0
GCF_002883535.1_FW306-2-2C-D06B_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.88,0.0
GCF_002883935.1_FW215-T2_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.85,0.0
GCF_002883995.1_GW531-E2_genomic,Pseudomonas (5),182,833,312,3,811,18,1,0,0,99.56,2.0,0.0
